id,x,y,z,vx,vy,vz,m,t
1,-0.3142264701721931,-0.118050697413852,0.0,0.2813496353656451,-0.14889409364405362,0.0,0.6,0.6400000000000005
2,0.4713397052582905,0.17707604612077796,0.0,-0.4220244530484674,0.22334114046608017,0.0,0.4,0.6400000000000005
