id,x,y,z,vx,vy,vz,m,t
2,0.5953811152671308,-0.022656459271379322,0.0,0.056078541089038265,0.3001343755987212,0.0,0.4,2.6099999999999883
1,-0.3969207435114215,0.015104306180920036,0.0,-0.03738569405935907,-0.20008958373248045,0.0,0.6,2.6099999999999883
