id,x,y,z,vx,vy,vz,m
1,1.208733006985952E-10,6.303415175507115E-9,0.0,4.765859483351031E-10,1.2087128907293772E-10,0.0,0.999999999
2,0.8791266994222806,0.47658483079628977,0.0,-0.476585947858517,0.8791287110479306,0.0,1.0E-9
