id,x,y,z,vx,vy,vz,m,t
2,0.5286988714535957,-0.13189388158367274,0.0,0.3009580897042068,0.2653114818373728,0.0,0.4,2.2299999999999964
1,-0.35246591430239776,0.08792925438911554,0.0,-0.20063872646947145,-0.17687432122491492,0.0,0.6,2.2299999999999964
