id,x,y,z,vx,vy,vz,m
1,1.5965416231125298E-9,1.4074182943910371E-9,0.0,8.025818066608622E-10,1.5965421936646862E-9,0.0,0.999999999
2,-0.5965416215159872,0.8025817070163807,0.0,-0.8025818058582797,-0.5965421920681436,0.0,1.0E-9
