id,x,y,z,vx,vy,vz,m
1,1.7111386393534257E-9,1.6555952828763403E-9,0.0,7.051161656276504E-10,1.708423488806263E-9,0.0,0.999999999
2,-0.7111386376422845,0.7054047187792536,0.0,-0.705116164922532,-0.7084234870978405,0.0,1.0E-9
