id,x,y,z,vx,vy,vz,m
1,1.490288488787237E-9,5.071558757289284E-9,0.0,-8.715606885328365E-10,1.4902891457598566E-9,0.0,0.999999999
2,-0.49028848729694685,-0.8715587522177288,0.0,0.871560687661276,-0.4902891442695708,0.0,1.0E-9
