id,x,y,z,vx,vy,vz,m
1,1.176652172466915E-10,1.937772906582107E-11,0.0,4.706222716367128E-10,1.1766527655745692E-10,0.0,0.999999999
2,0.882334782870974,0.4706222709535568,0.0,-0.4706222711660904,0.8823347235602086,0.0,1.0E-9
