id,x,y,z,vx,vy,vz,m
1,6.190660620155319E-10,2.5539781012455627E-10,0.0,9.246022277130021E-10,6.190662119343137E-10,0.0,0.999999999
2,0.38093393860353497,0.9246021901308414,0.0,-0.9246022267883997,0.3809337886847528,0.0,1.0E-9
