id,x,y,z,vx,vy,vz,m,t
2,0.5800671893710773,-0.06723575996928823,0.0,0.14863330671579544,0.29302004254119407,0.0,0.4,2.4599999999999915
1,-0.38671145958071895,0.04482383997952592,0.0,-0.09908887114386385,-0.1953466950274624,0.0,0.6,2.4599999999999915
