id,x,y,z,vx,vy,vz,m
1,1.8585404436739371E-9,4.192743812328861E-9,0.0,-5.127450476006538E-10,1.8585416038662155E-9,0.0,0.999999999
2,-0.8585404418153949,-0.5127438081361166,0.0,0.5127450470879092,-0.8585416020076765,0.0,1.0E-9
