id,x,y,z,vx,vy,vz,m,t
2,0.8208339686069994,-0.33159782907043417,0.0,0.7932538437348473,0.2750870884004043,0.0,1.0,1.8700000000000014
3,-1.0503690655413818,0.13475401389883163,0.0,0.22042729262534771,0.4653109287306473,0.0,1.0,1.8700000000000014
1,0.22953509693438007,0.19684381517160232,0.0,-1.013681136360196,-0.7403980171310521,0.0,1.0,1.8700000000000014
