id,x,y,z,vx,vy,vz,m,t
1,0.05178460646641433,0.03252126806655285,0.0,-0.42555076450795803,1.2775013052236321,0.0,0.6,1.3809999999999587
2,-0.0776769096996202,-0.04878190209982993,0.0,0.6383261467619368,-1.916251957835449,0.0,0.4,1.3809999999999587
