id,x,y,z,vx,vy,vz,m
1,1.275575367352244E-9,8.887207599549204E-10,0.0,9.612793529148443E-10,1.275575729570672E-9,0.0,0.999999999
2,-0.2755753660766676,0.9612792409338002,0.0,-0.9612793519535643,-0.2755757282950959,0.0,1.0E-9
