id,gforce,gx,gy,gz
2099,6.748646729258564E-15,-6.490859177467698E-16,-1.196635480810314E-15,-1.7253831913072563E-17
2505,3.6958013783262134E-15,5.854883943561198E-16,1.2767102509654566E-15,-3.294505149460345E-16
3938,4.997921214371846E-15,-2.9603579601696806E-16,-1.3815588607346602E-15,-3.8534866386522357E-16
14965,3.7332579126561887E-16,1.342782773854939E-16,2.4460287617916817E-16,-4.148417211646234E-17
15103,6.294866738345825E-16,-2.7639415042800805E-16,-3.2602186103510564E-16,6.35825981475643E-17
15238,5.482568421788021E-16,-1.8823814020486335E-16,-2.764948524785239E-16,-1.9269265141184788E-16
20058,1.8149950664772657E-16,3.7440001389001116E-17,1.4300383734334806E-16,4.407152343919755E-17
25972,1.1026136041367982E-16,-4.7730636700530706E-17,8.233304861313232E-17,3.009825989945843E-17
26865,2.5651602403432547E-15,7.779114922434021E-16,-4.664888854986994E-17,-9.522561980536765E-16
26922,2.2947934113980703E-15,8.842635791286362E-17,1.037673659269245E-15,-3.799001444412231E-16
27155,3.104283281206058E-16,-1.5219925185747452E-16,1.4241153397011381E-16,1.187228184711496E-16
31467,2.9461621788160987E-16,-2.2021757887119817E-16,3.523825716488092E-17,-6.397230475395018E-17
37488,1.0374663662881928E-15,-3.6182049213859983E-16,-4.631828513454166E-16,-2.6405273899409493E-16
40098,7.630892866869063E-16,1.6420236806609413E-16,4.245792949559804E-16,-1.3748043129266726E-16
41590,1.646540527500772E-15,3.623743448440148E-16,3.382575599174497E-16,-7.917112992787815E-16
47247,5.977992891207613E-15,1.1901696286312963E-17,-1.3821772564556545E-15,4.4113213082636196E-16
48147,1.2237691674282152E-15,3.899010108194437E-16,4.51881404795533E-16,-4.458313838434601E-16
48597,1.410661182491711E-15,-6.74678392046758E-17,7.959850737730544E-16,-2.1463783031442938E-16
55275,1.5242949525152675E-15,8.006632886089052E-16,5.478693989070564E-17,2.2768683626109103E-16
58400,1.908261756730058E-15,-9.5186632421144E-16,3.099954311783139E-16,-2.1116821883341961E-16
59102,2.246715602027752E-15,-1.0416622371606595E-15,-2.3223115902350677E-16,-5.208539296590458E-16
59796,4.9174992373291805E-15,-2.182852605961391E-17,9.922079113208671E-16,1.0345319268256197E-15
62940,2.0554097251601187E-15,3.0472171524680326E-16,-7.252371609922095E-16,-6.63814167805266E-16
63254,2.221207840434144E-15,-6.782446896173347E-16,8.367804755795139E-16,-2.083523479162562E-16
63819,2.5441960460128928E-15,-9.69376673504089E-16,3.9728458977735365E-16,5.759713437856481E-16
1024,3.9416672483431214E-16,-1.4893579542635053E-16,1.1995144494584033E-16,-2.1902677434489694E-16
10966,1.3339484262451808E-15,-5.0886930986661315E-18,4.906484890398159E-16,5.813691546817048E-16
17615,8.944702858817038E-16,-3.4039449443260654E-16,-1.2727302679190025E-17,4.691559482916727E-16
19929,1.9557061130115105E-16,1.484474024431045E-16,-6.581083029475834E-17,-2.743374521954107E-18
21442,2.505312660320258E-15,4.482794325924363E-16,-1.0213711449981115E-15,-4.2227890972066507E-16
21910,1.2399848788726353E-15,1.44177514585941E-16,-5.544809086912195E-17,7.351813567853449E-16
28949,1.7333633456778E-15,7.898044118036392E-16,2.2527999489324965E-16,-3.4622270280860247E-16
29187,8.2761282803647505E-16,-2.1910401957449268E-16,-3.025348142606801E-18,-4.81798252153579E-16
32618,1.4698869353068676E-15,6.358707923873192E-16,1.5066258791494638E-16,-5.346928757171837E-16
47137,3.3356109584226604E-16,1.1326872775267547E-16,8.606825737966623E-17,-1.9682327152787136E-16
53825,3.4129533367384504E-15,9.315237197388181E-16,3.123524628679537E-16,-9.68050759052508E-16
54843,2.7690863607326074E-16,-1.6808013977878773E-17,-1.6127948177301318E-16,-1.4957715870145646E-16
59681,4.505425090744311E-15,6.900274469149354E-16,-1.3502046048361026E-15,-5.509305967214926E-16
985,7.843597537634536E-15,2.3142397951714203E-16,-6.173944374010293E-16,1.1473607938997876E-15
15139,1.8481898737883193E-15,-6.871007440213879E-16,1.8546325530832172E-16,-6.886236251938453E-16
18486,1.7151318484803058E-16,1.239872600300832E-16,7.562076415375423E-17,-2.0017051427620745E-17
20762,1.7675027816640105E-15,8.167252235222443E-16,2.52366913621217E-16,4.697562557653506E-16
23585,7.488704270353276E-16,-3.6462112545863437E-17,-4.55525505097306E-16,-1.89427572773253E-16
35333,1.2497407069602369E-15,-1.517217467758443E-16,5.940035540576508E-16,-4.3105540266155914E-16
39234,1.1104997802664952E-15,1.2879358047137564E-16,-5.124816554565014E-16,4.1630464678248257E-16
47581,3.8436698491037753E-16,-1.371444048286747E-16,-2.310592441641906E-16,-9.732550310019564E-17
53574,1.3551791732637513E-15,2.0852036334955398E-16,7.566972018599537E-16,-1.3127313870547806E-16
57604,2.580269052603561E-15,7.480671144180924E-16,-7.194531511605883E-16,7.410670320551754E-16
60287,7.299600548643179E-16,-3.0418022656489124E-16,-5.612303858010612E-17,-3.63755706930366E-16
62896,7.696055187720167E-15,8.765067825807357E-17,4.761606956607169E-16,-8.410471133550839E-16
13627,5.307195724312201E-15,-5.314665236632458E-16,1.5342825473002646E-15,6.031312831262505E-16
14499,1.7911878605675216E-16,-3.4813261961941294E-17,-1.4171572399094454E-16,4.445850666038915E-17
20936,1.5982737767930873E-15,4.0021108063460823E-16,-5.657158043853114E-16,-5.446385973781912E-16
30046,2.701297235212943E-15,1.3912301311395442E-16,-3.365255276883844E-16,-1.0319797113445626E-15
39685,1.7723458855344654E-16,5.400530571982172E-17,1.9487612923709514E-17,-1.3851292285668876E-16
42522,3.9188752172704346E-16,1.4454987081101859E-18,2.798943332048029E-16,3.6872377771495404E-17
43752,3.5353323371350924E-15,-3.6785499247898814E-16,-8.640203256141694E-16,1.0133675878795582E-15
45487,3.728478422963646E-15,-1.3708457421045483E-15,1.9086411758770978E-16,4.444804855010463E-16
47777,2.1574617293659783E-16,-1.6144712053821647E-16,-4.361653763424087E-17,-6.38644942266252E-17
48484,4.282840042998963E-15,-1.4255752723694164E-15,-1.3355089351155792E-16,-4.2873402917545244E-16
52348,5.398939004594472E-15,9.205114653161462E-16,-9.676849736077118E-16,4.127806819754274E-16
55628,4.0648146930049074E-16,1.9926662346404573E-16,1.476199308124995E-16,1.7364735376486323E-16
55998,2.5250843739851765E-16,1.7040801281924137E-17,-1.741854110979657E-16,-9.881779090480651E-17
60356,1.2479056401588492E-15,1.5853199466857335E-16,6.675655032926646E-16,-2.0702201559062476E-16
60537,2.4442253582806357E-16,1.1645990771286516E-16,-1.1523717809211521E-16,-9.680515346617778E-17
61666,1.8766187196338407E-15,-7.006959932993883E-16,9.353273295272986E-17,6.98440163838296E-16
1267,4.6765339826075596E-15,-1.1960679897608066E-15,-8.332892933242267E-16,-5.352606980396774E-16
3798,7.582002822146653E-16,-1.653355617491928E-16,-4.008371876534835E-16,-1.4857117220396737E-16
4432,2.701234231950009E-15,3.9583762759946197E-16,8.415672616802288E-16,-7.499113616951144E-16
10239,3.128432054658749E-15,7.828150930741336E-16,-1.0718112585119375E-15,7.530945473757633E-17
