id,gforce,gx,gy,gz
46521,6.9027567992200516E-15,-1.013092568427839E-15,-1.162918324178862E-15,3.5115400489848196E-17
48901,2.261562017832458E-16,-1.4788001150462904E-16,-1.0880321014653386E-16,-2.6081339723587393E-17
49858,3.152460230974296E-16,8.061118646078975E-18,2.435285478929037E-16,-2.3045573184252768E-17
50075,1.3991808400240958E-15,-1.7504105851796252E-16,-6.074310819950839E-16,5.425810033318672E-16
50326,5.5906992889663595E-15,5.659803408494743E-16,1.4656773158010558E-15,6.792917505579078E-16
57139,1.998805402055094E-15,-1.1160164893458877E-16,1.0970587969294759E-17,1.0497254533616625E-15
6514,3.7956287809818304E-15,-4.806090693804579E-16,-1.1302755398499994E-15,7.533901178667656E-16
7474,1.0224686853792916E-16,-4.1234581669569694E-17,6.960973610842972E-17,4.6422416833227634E-17
12707,8.726438677157016E-17,5.864230704173738E-17,1.057455783641205E-17,5.476841042681181E-17
14172,2.0256710230435858E-15,-5.38656986369457E-16,5.621422523196341E-16,-6.271131795074294E-16
27990,1.9812538176284933E-15,-9.368233986670596E-16,-1.5416162140665267E-16,2.1038584749714744E-16
28395,4.4125307983609197E-16,-1.6484159272734606E-16,1.4908814309889345E-16,-2.2164282166390257E-16
31131,2.0931308620243173E-15,6.864539008158131E-16,2.7995969892457875E-17,-7.696317848786696E-16
46819,8.823390910075424E-16,4.1028668960771876E-16,-3.566077197148524E-16,-1.7607101026208485E-16
51034,6.150032409246382E-16,2.313328158893802E-16,2.414060313033788E-16,2.6814404245320217E-16
52087,3.139315483699569E-15,-9.695008504648453E-16,6.338825230189052E-16,5.781716415369089E-16
55493,5.300149265560094E-15,9.435355670923863E-16,-1.1250347038770563E-15,-5.345915908544972E-16
62543,2.023049199422623E-15,-2.177818904344052E-16,-6.613861941046819E-16,7.7344983097091995E-16
6096,1.091552845476411E-15,-6.173113761448485E-16,-1.110990575012135E-16,1.1910188473058315E-16
13248,3.9591437003560796E-16,1.64397054818565E-16,-2.4213870471980847E-17,-2.439860216384934E-16
18544,1.0627407258700927E-15,-2.236233823516925E-16,-6.066447129923006E-16,5.221260283120302E-17
20750,6.310411377179097E-15,-3.091738267491065E-16,2.1171362657687221E-16,-1.1504244669281915E-15
22994,5.761994758353008E-16,8.099165460542072E-17,3.907700741237832E-16,-4.894589611738667E-17
25125,8.305554615001123E-16,3.754867826409654E-17,-5.156449454242808E-16,-8.731642647933413E-17
33682,4.264074306979532E-15,-1.0766286978877132E-15,-5.043383465296253E-16,-9.938778478677063E-16
