id,gforce,gx,gy,gz
2333,3.8080495821578186E-16,3.768957199932454E-17,1.628041013365552E-16,2.339336090519569E-16
5375,2.2637781745952676E-15,1.003412586197739E-16,-1.0850447764385903E-15,-1.1147691282222906E-17
17580,2.3993104446774133E-15,4.2993959306951903E-16,-1.470929196319274E-16,1.0640677624519609E-15
18621,4.71733280491502E-16,6.929760102528823E-17,3.2060621200699683E-16,1.0995883142639485E-16
20863,2.9229065061898723E-15,-3.376940341646655E-16,7.049508605746939E-16,-1.0772520135266273E-15
23215,5.173216266187877E-16,2.6730599200584065E-16,-1.6490628329898034E-16,-2.0049110380287668E-16
23837,1.80657280796933E-15,-6.790078371162965E-16,-6.51328451650603E-16,5.278800907574809E-17
34313,2.1011408988550527E-15,-5.928240920694866E-16,-4.846770162025767E-16,-6.885083783129251E-16
35614,6.281460572245321E-15,-1.0984610567313467E-15,7.286971060340483E-17,9.18482703760422E-16
36998,2.602266476152316E-15,8.782189056184253E-16,-7.767982632863821E-16,-2.301578539556173E-16
39231,1.157517364897778E-15,-2.7794500953415414E-16,-2.3636434655437864E-16,-5.930632601864856E-16
44165,9.955206868013806E-16,-5.838490751776764E-16,-1.8057385667980772E-16,1.1275136454068336E-16
49219,1.5428558703058393E-15,1.9021386320423702E-16,-6.999968247524441E-16,-3.9140461294335503E-16
51988,5.396976946408687E-15,1.2612507229472423E-15,6.48002383863598E-16,-2.1314226579144766E-16
58259,3.932668281426136E-15,-2.6072148402805045E-16,-1.2137335603015518E-15,6.979998124169429E-16
59074,3.63324293346271E-16,-2.7332970982078554E-16,-4.952343272212065E-17,-7.820255925611532E-18
9329,1.7806927276933566E-16,3.1697548973750504E-17,-1.1383027198241837E-16,-9.389245271746627E-17
12050,5.517556235847849E-16,-3.085444010962846E-16,2.301929207496312E-16,6.175934319888014E-17
15723,1.0548325392843357E-16,8.62160470710292E-17,4.101869964824938E-17,8.544591964423836E-18
22935,3.5971455301462603E-16,3.1379101698318015E-17,-8.729569815865176E-17,2.6154481555653375E-16
23876,5.109722083471472E-15,3.644827023253237E-16,-1.0118347297298002E-15,1.1100466999235712E-15
26103,4.633502746563104E-15,8.393075448793292E-16,-9.453933997562753E-16,-1.2745264578924656E-16
29418,3.770705365025117E-15,8.382300826952135E-16,4.2261754798994267E-16,8.783408459496675E-16
29997,1.6170652403355869E-15,3.5213581440802616E-16,5.122155385885227E-16,6.502281417533404E-16
34863,8.015094796895382E-16,-5.034441069227839E-17,5.891048677809614E-17,5.029841971354036E-16
45384,5.17290447035918E-16,2.623054578029009E-16,-5.498909301291348E-18,2.5790190533225274E-16
48694,5.996164133678234E-16,-4.670080631037484E-17,8.248516904271635E-17,-4.0909107354384995E-16
60544,1.6678102353039624E-15,-5.794779180898913E-16,4.865005826359264E-16,4.511838472786243E-16
60569,7.775333530632124E-15,2.864614900007107E-16,-5.55727323318145E-16,-8.714046584553828E-17
3510,5.971943159274367E-15,9.899233272581312E-16,-1.6894197547714062E-16,9.571216824170356E-16
8327,1.7904289202570487E-15,-2.5846103678245126E-16,-2.572321548971943E-16,8.959290367428633E-16
12970,6.572393572911526E-16,2.651669202530939E-16,3.625933450277897E-16,1.8269176066817475E-17
13306,4.958773816373066E-16,-1.0896516986392816E-16,-3.382667615805584E-16,-3.9577505369547327E-17
15167,1.2017990054448668E-15,5.929819468103272E-16,3.0805158457265463E-16,-8.53580855353752E-17
15279,1.3703269947829797E-16,-2.096691293184975E-17,1.1499216356336116E-16,3.41322177026434E-17
17050,4.666557648827704E-16,-1.0583756033481302E-16,1.8884993038967928E-16,-2.5727162154253866E-16
22500,1.4834747300497376E-15,3.2386451414265465E-16,1.3271568526231102E-16,7.794859360859443E-16
26729,2.1888393504498156E-15,1.7310499734579054E-16,-1.0669961490910298E-15,2.3846524264667614E-16
31749,1.3694610261841934E-15,-1.3535136243560713E-16,-3.1714679832625234E-16,-7.17491080059358E-16
41571,7.173717618934836E-16,-4.3744313490768E-17,3.723173119730946E-16,2.8749545748561617E-16
43128,1.3211805522669545E-15,1.8031103329625322E-16,7.401229524379437E-16,1.7707231566994978E-16
49990,5.383125566789997E-15,9.406248123666878E-16,1.3977501083757747E-17,1.1649185877856083E-15
51827,6.3849311547734265E-15,6.516841468999517E-16,-1.1299455511659811E-15,-6.245934944203798E-16
54166,1.5628305436023666E-15,1.6431510556110194E-16,7.685153893299886E-16,-3.1393978894394325E-16
60524,2.747988722233555E-15,-9.783050766157782E-16,-5.335428917164187E-16,5.446661161173689E-16
60746,6.065096693980437E-15,-1.0171389531805799E-15,6.34088981586844E-16,-8.375949581075701E-16
62501,5.937931021582832E-15,3.3730245541090505E-16,-6.951148731486168E-16,-1.2098743562972799E-15
63491,2.627068101094383E-16,1.754153295212437E-16,2.822037484348601E-17,-1.1521641776704941E-16
2974,1.876473548685332E-15,6.134169887439254E-16,7.070856577012337E-16,-1.1012729905215402E-16
7675,4.746086667401434E-16,8.339408038705313E-17,-5.772419553415981E-18,-3.3678636378904507E-16
9888,2.007378504808603E-16,-8.100201894038104E-17,9.884654487781414E-17,-1.0777869942469313E-16
18805,2.61036968940106E-15,4.1050875440700144E-16,-4.368655523452164E-16,-1.013342327495438E-15
22469,9.914168068890925E-16,-5.409436690319385E-16,-7.781755522488742E-17,3.1289304205693093E-16
23279,5.131456815057153E-15,1.0932356622434796E-15,-6.140157140330702E-16,-1.6784136493106266E-15
25053,6.974927324073573E-15,1.2599677911652846E-16,4.2465990764099513E-16,-1.3340336528530405E-15
25193,2.0046874238871073E-15,5.503660920642838E-16,1.0427656841496322E-16,8.918774803791229E-16
27215,1.8536747548522E-16,-5.709511862086002E-18,1.3770002460213866E-16,-5.499916126139492E-17
27487,1.5872350470283807E-15,2.43194164212327E-16,-6.248913630319839E-16,-5.208738437830118E-16
30155,5.199354675540455E-16,-1.9921226395712374E-16,-1.1808748136485432E-16,2.9120117929838224E-16
39667,3.0524342499347058E-15,-9.733290279986598E-16,1.5331700636858888E-16,-8.658549212837147E-16
44487,1.8294113307680145E-15,4.1035481664733077E-16,-6.658281360923987E-16,-5.86145249543658E-16
46496,4.250820872853006E-16,7.739080404781786E-17,1.945338327078251E-17,3.0412009942799635E-16
48476,7.271408518806175E-15,3.5427560380149754E-16,1.1664721584938606E-15,-6.459326020672141E-16
61022,1.0765720125033583E-15,3.295449873778018E-17,3.2378330576576395E-16,-5.613230223111409E-16
63463,1.1954814317503993E-15,4.270670584006445E-16,-1.8914476585566903E-16,5.460802548608418E-16
3063,1.6606875216131009E-15,-2.480255940023978E-16,8.479626669664172E-16,2.396598394543754E-16
3678,3.596084458568039E-15,-9.890812183979123E-16,-3.9865590619168006E-16,-9.691294639728531E-16
6439,1.1118650475023458E-16,-5.989258065167138E-17,5.408820360362748E-17,-5.988577905540845E-17
16517,3.719011547849019E-15,4.0682128406436535E-16,1.1842153489766593E-15,6.465245291610951E-16
22576,1.8845179845809906E-16,-1.5381690508198362E-16,3.7858749988481235E-17,9.583860983705023E-18
22836,3.309148994454305E-16,2.092779618957278E-16,1.388947760064663E-16,-4.0795487597281905E-17
23854,2.0068739295891104E-16,-8.33816934726182E-18,5.614098137461464E-17,-1.5847367752150257E-16
24931,3.1929712444107616E-15,-3.927556848877482E-16,1.030910578834917E-15,-7.606145775751994E-16
30599,1.5096145064975103E-15,7.623235401277408E-16,-3.3842218905337183E-16,-1.114225268327653E-16
34138,3.0322705966251597E-15,-1.26678405670524E-15,-3.6479872148755586E-16,-1.9685637842104648E-16
34402,5.349649794754992E-15,7.925328702044511E-16,1.313699991022813E-15,-3.2111474652989745E-16
34432,3.840703885061559E-15,-9.114295629721993E-16,-1.0067288664724981E-15,-5.889583215357372E-16
50070,1.4118551991729867E-15,-4.93528690096824E-16,-5.817849304293853E-16,2.647625725508801E-16
51142,3.8269893297262213E-16,1.5392443656811574E-17,1.2943952242184388E-16,-2.506586310861534E-16
309,1.9160147703875434E-15,-1.8548007361745896E-16,7.828108884364458E-16,-5.900003087442175E-16
3563,7.56013653264531E-16,-4.751411910776332E-16,-6.01115111069524E-17,-7.53859714151318E-17
6132,3.0296229444842336E-15,2.671873593033492E-16,-1.1909566606229133E-15,-4.211254174913507E-16
6553,4.1790313211813504E-16,9.902351782819643E-18,1.3395306531257196E-16,-2.564987335134348E-16
12015,6.054313943654476E-15,8.090615846473781E-16,-1.0517571801491875E-15,-6.882868142110189E-16
13639,5.631252438686591E-16,-8.82435197090813E-17,-1.7842669676791186E-16,-3.435615539975871E-16
16953,2.504788446287116E-15,-1.0180448199457839E-16,9.578103890780565E-16,-7.007573935599729E-16
23691,2.8017443668788746E-15,-1.0348582185139087E-15,7.263067142367834E-16,8.399076159727963E-17
27773,1.9970125309096923E-15,-3.0081617141765496E-16,8.086953529354652E-16,-5.831758371140219E-16
28925,2.0640311711652725E-15,-8.904709423886427E-16,-5.572031312314116E-16,-1.370121996741974E-16
31639,3.096274873428004E-15,5.896110586594768E-16,-6.307929683097761E-16,-9.283540469606892E-16
32112,1.0759439267620938E-15,4.262784332262764E-18,-6.593814956117374E-16,2.960807391784261E-17
33902,5.282589508593984E-16,2.712919522987172E-16,6.939167996531218E-17,2.6150028828668183E-16
34968,1.5682627409429147E-15,4.0218930290880104E-16,-3.825253244608479E-16,6.62980314791987E-16
39580,1.862278776270739E-15,-3.4684227515018197E-16,-8.140657874766501E-16,4.641319426523366E-16
40192,2.3383528174210394E-16,-9.884721883079409E-17,4.040271688585375E-17,1.5560054740914855E-16
40841,8.425315952597734E-15,7.283127940971159E-17,-2.0155535469923206E-17,-1.0583904132172372E-16
53051,6.140972277047891E-16,2.347672662574738E-16,2.2135627235604116E-16,2.7406494469189983E-16
53949,1.44385898278831E-15,2.7604957028767745E-16,6.046734131302322E-16,-4.824578882390123E-16
54007,7.923750405163645E-15,-1.1170286144635389E-15,-1.3370136173389802E-15,-7.777203446166629E-16
58777,1.621440285760803E-16,3.3452615311633834E-17,1.0222056672191191E-16,-8.852748579340566E-17
60096,4.469930566805168E-16,-2.591416714046448E-17,-3.1760829282514584E-16,6.823995324525466E-17
430,1.0127703459363451E-14,1.7366013406338324E-15,-1.1007440879819211E-15,-1.160253688571791E-15
5561,4.008828704131779E-16,2.507168285850483E-16,4.1572171140725854E-17,1.5429960366261732E-16
8250,5.412949011645962E-16,-2.0139613773259136E-16,3.058364020771765E-16,-1.1851175742152797E-16
10644,3.489878410008958E-16,3.4153562358467615E-17,-2.3492873352038407E-16,-1.1652675074550798E-16
17911,1.391298265134734E-15,-4.716262865954644E-16,4.404883382713879E-16,-5.054063777255599E-16
25152,3.6267221659497675E-15,1.904709594526045E-16,1.3336101866379422E-15,1.6214709008600173E-16
27416,1.5384873208316775E-15,6.364171989311015E-16,-5.688020320780548E-16,1.797311455003555E-16
28825,3.231722733024068E-15,1.195060838300102E-15,1.506412365835629E-16,4.860846355117476E-16
32147,1.6285212876417698E-15,-8.156249192340594E-16,3.358446343908252E-16,5.646836563856473E-17
36039,3.7088315762106717E-16,1.52336551086372E-16,2.1972123036327222E-16,-7.437917341127457E-17
46203,9.668122874160342E-16,-5.697691879431794E-16,2.2317143001282296E-16,-1.0270809573243972E-16
52955,4.137358037473357E-15,8.117143045554023E-18,4.2695672109311676E-16,1.3797978812728898E-15
2088,4.2375199922093835E-15,7.6750648818648605E-16,3.9010461088757085E-16,-1.1919823963998103E-15
5806,1.2752756038984886E-15,-5.1554420398831865E-16,-1.8772461792925413E-16,-4.901791847905022E-16
7951,5.696947324267938E-15,-3.6393662584067104E-16,-1.3394528263007577E-15,-5.20734612192135E-16
10016,1.7509948117059938E-15,-6.868695892728795E-16,2.394070072589112E-16,-6.47209151936931E-16
