id,gforce,gx,gy,gz
10203,1.3085645378296163E-15,5.18870884149001E-16,3.085953682014544E-16,-3.8098001570083214E-16
12674,1.0795681381034282E-15,2.9006078935836803E-16,5.767284676643427E-16,1.293089778125767E-16
21870,1.0851675406863588E-15,2.487534836741718E-16,-3.526860787432609E-16,5.031746294657361E-16
24355,1.3764973176934353E-15,6.057007045409126E-16,4.1355576301181363E-16,6.856509507746443E-17
25656,5.788537498411997E-16,-1.766263130966678E-16,-1.3943972850393922E-16,-3.35277427561489E-16
36709,5.350719307769953E-15,5.728193254355999E-16,-1.1921906698786511E-15,7.298550249041532E-16
38847,3.6804014939608096E-16,-1.3294440454563544E-16,1.127805703367809E-16,-2.158226769456732E-16
39339,3.250398678729724E-16,1.0206153258548395E-16,7.321744946134641E-19,8.25641378362011E-17
43189,3.873309349847577E-15,-6.728101855220753E-16,-9.115981425693882E-16,7.161458334660226E-16
46777,6.456883928219422E-15,1.0078912734159318E-16,1.7057101233169939E-15,5.020366525685988E-16
48268,5.628868006431471E-16,1.7473024660373996E-16,-1.4554013072841024E-16,3.220686476973812E-16
48825,6.203247156786386E-15,-5.389483794741969E-16,7.102071340609072E-16,-1.1278737335375793E-15
59979,9.864063196369152E-16,6.146639944496916E-16,2.6881683254354087E-17,1.5667123381377968E-17
62833,6.236434596022118E-15,-6.348778794501819E-16,1.3991244117022168E-16,1.15473677188969E-15
63156,2.7001652512167666E-15,-1.059479140968711E-15,-5.247737794717308E-16,-3.2697406256217424E-16
1113,1.8884073310334357E-15,9.394590983101772E-16,-2.7789731919870184E-16,2.0128070374149757E-16
2372,3.5939987339931104E-15,4.11492306093016E-16,1.1416860998093887E-16,-1.3445449567552136E-15
6925,1.6050492827481897E-15,-3.709899560171401E-16,-5.50163720057717E-16,-6.115593061023462E-16
11427,1.1333467776529546E-16,-6.531318058905686E-17,7.025186183884101E-17,3.280999358207166E-17
19846,5.530869055283319E-16,-2.510336544966981E-16,2.737625321192201E-16,1.0480171085188709E-16
29798,1.1335103872515955E-15,-5.898309576630385E-16,-2.6883203929738043E-16,2.130664882420362E-16
32822,8.561102091395372E-16,-1.7717688303563325E-16,1.233981722985402E-16,5.169745786804212E-16
38301,4.2145760720785056E-15,-5.724492115890071E-16,1.284445597854468E-15,-7.647486074448308E-17
57589,5.231339274473168E-15,-1.4299223281141832E-15,2.73657014754127E-16,-2.1493326791387238E-16
20206,7.39627184117934E-15,7.600923927670102E-17,1.5927259506517755E-15,-3.4165865434419656E-17
32001,1.2921125162845205E-15,5.554265672325271E-16,-3.72056985839217E-17,-2.9699667158143883E-16
34515,1.830898776104681E-15,-2.44557852263275E-17,-9.47668118649685E-16,1.7997666099107892E-16
36930,3.844742360585209E-15,1.3761995382528049E-15,-5.53844790359073E-16,-3.345712902103903E-16
43970,3.4702943107380224E-16,-1.9977051422946228E-16,-1.239369885129932E-16,-1.0320062878823474E-16
48230,4.6300102249472525E-15,1.1308117964805312E-15,9.519913689004646E-16,-8.613779088460341E-17
50733,1.2159524955196729E-15,4.1970022723149354E-16,-2.5070742907295064E-16,-5.166108488629717E-16
60786,3.0581732608603786E-15,1.1694258566881605E-15,-4.576758219257241E-16,-4.156721965606893E-16
61226,2.866981154320345E-16,-4.949629284681406E-17,7.38001164754228E-17,2.097534080137975E-16
7976,3.0805488166482034E-16,1.9424284939834785E-16,1.3131419836658347E-16,6.430882672928349E-17
17593,3.63873196603097E-16,-8.512848700345591E-17,2.627029320510994E-16,1.67370251397556E-17
18245,5.771385869491001E-16,-1.5501416514279407E-16,3.7452803941928014E-16,-3.7207305020864295E-17
22034,4.921458420682071E-16,-9.031141431404803E-17,1.9935236415799077E-16,2.7919967436651515E-16
23447,3.2796388778910107E-15,6.194625031436396E-16,9.925642105072915E-16,7.593180221529258E-16
30200,4.467448801218238E-15,-1.1035089734967787E-15,-8.158591855847591E-16,5.94007954592049E-16
38480,1.1737353663522713E-15,-5.836156761195878E-16,4.2032247833236845E-16,7.212632886337446E-17
41277,2.426135035875317E-15,-7.702260290857675E-16,3.5827792489748847E-16,7.945072059379317E-16
43877,1.1505702002051135E-15,-3.314207156659629E-16,1.169564813006768E-16,5.913423195660042E-16
45414,8.484766842417979E-16,-4.2535530709311677E-16,1.9548908287797692E-16,-2.9488564692245264E-16
58413,1.4682945068654896E-16,-1.1188062078824603E-16,5.871241421366044E-17,-2.019644743656325E-17
392,3.0621305698601032E-15,1.1985704793603606E-15,5.970856909038406E-16,-2.666331312387591E-16
4977,3.638546129025641E-15,-1.0347253913840683E-15,2.9801046833184603E-16,-1.0143820289457875E-15
20087,2.536265875259134E-15,-4.759544976683499E-16,-1.0991349044164144E-15,1.3847136260255909E-17
22397,3.541982563351954E-16,2.367993288506609E-16,-1.255339367653117E-16,-1.7513752667569192E-17
32086,1.19886304931741E-15,-3.197808805594015E-16,5.723934097114991E-16,2.7559356476736E-16
39501,1.605994456910438E-15,-1.890460044468142E-16,-5.534095446330153E-16,-6.732197550830924E-16
