id,gforce,gx,gy,gz
3771,1.2627401595931658E-15,5.392934024596208E-16,2.0800347475243072E-16,4.633470275208686E-16
5198,4.80500897270816E-15,-9.775304409686295E-16,7.989294422471689E-16,4.3984961730066245E-16
9062,6.319444347872517E-15,3.55781879428428E-16,5.496700836145486E-16,1.233066560654734E-15
9777,2.0631872447388997E-15,4.3789952631353467E-16,5.753723420112073E-16,-7.414463162063745E-16
21554,7.65371158586834E-17,-5.360939302687352E-18,-7.11036167254929E-17,-8.711316423375184E-18
21656,9.397889704766054E-17,7.602349811755589E-17,1.175146968492289E-17,3.8044967139990245E-17
24018,4.439878256268795E-15,-6.37337386848504E-17,-1.1662084693554205E-15,-1.04000154553246E-15
24040,3.071156244923834E-15,-7.877151870037075E-16,-1.0852862212573583E-16,1.072559637277258E-15
31673,1.0562499616969745E-15,4.024630834400084E-16,-1.696789858698898E-16,-4.949467122942871E-16
34296,2.4398875104306135E-15,5.447782478165099E-16,9.937867262202595E-16,5.524470025242309E-16
36416,6.575700648788923E-16,-4.0658312625735087E-16,1.702994255775828E-16,1.422313041871059E-17
36783,4.017536927258267E-15,-4.255491076305811E-17,-1.1631486347978477E-16,-1.0439472603121801E-15
39868,3.958933363049468E-16,-9.913736753106279E-17,-5.422794226952294E-17,2.7255876468892676E-16
41123,6.881440602933632E-16,-3.539192877615523E-16,1.9747186975527562E-16,2.1474445857825968E-16
46451,3.3701672629157236E-15,-7.612083570592797E-16,-9.97711954934416E-16,3.865831669696983E-16
46481,2.0865216588736458E-15,-3.253063502183996E-16,9.528809918917368E-16,2.9660388118508377E-16
50979,3.2593606125241676E-15,1.3550750291465356E-15,-3.3475459775653276E-16,-6.616015397026812E-17
58836,4.9161633301489196E-15,5.665706311153432E-16,1.4387098766680013E-15,3.2263218070190667E-16
59942,4.66511795324155E-15,1.1997407618776975E-15,-9.462243007644216E-16,-2.075974238571877E-16
61758,5.790350815962547E-15,-1.1245632295442432E-15,6.064085159151955E-16,6.327114101781076E-16
61925,4.883589404609908E-16,1.7520773589763137E-16,2.828357240027781E-16,7.558708180755643E-17
904,2.136524480452715E-15,-1.9314474344348297E-16,9.23245864961929E-16,-6.272193920072486E-16
13083,1.4159794720653208E-15,-7.93325582994775E-16,-6.708717921746064E-17,-1.8863568506345982E-17
13833,3.768830933143255E-16,1.4455845109223768E-17,-6.943813423142811E-17,2.6984941318648357E-16
13949,6.588914758768047E-15,-1.1471918077576819E-15,-1.5273910149219731E-16,8.222150893407593E-16
26404,2.043094681492205E-15,5.159440823701179E-16,6.931386025804675E-16,-4.470137064951198E-16
27431,5.109624389339099E-15,-1.1235793093983827E-15,-1.0523671299363396E-15,-7.79777116953041E-17
31376,1.929965268498998E-15,5.044577599870356E-16,1.0449112980146861E-16,-8.875126320307385E-16
33005,1.0899107648054817E-15,3.8639295619586E-16,-5.290465776220876E-16,-1.5450622072915223E-16
43600,2.1880880359650814E-15,9.854597876844822E-17,1.0547649647999083E-15,-1.1718387419871208E-16
47952,1.4878578265375235E-15,1.2901916983745982E-16,-5.659430264237507E-16,6.52472637810041E-16
51413,9.73108076371324E-16,5.606345114114188E-16,-5.3915489684517947E-17,-1.9698775088698345E-16
54953,2.8532212758420945E-16,-2.2946295016466424E-17,-9.311695864663356E-17,2.051582406735714E-16
57576,9.627780866098134E-16,1.8622983362285398E-17,-6.074330733353774E-16,-6.638469422291258E-17
875,1.6144338749504502E-15,-1.570468220085688E-16,8.4554543773164E-16,-1.7809629697360024E-16
5109,1.0331209862425586E-16,3.1060891319888533E-17,8.894473424045226E-17,-8.287043432168122E-18
5528,4.656481653429752E-15,-4.88071075153179E-16,-1.4733090221617706E-15,2.4522490784173695E-18
17543,2.7250201553158018E-15,-6.370496612527348E-16,-8.660428388525851E-16,-6.897656972054109E-16
18995,2.6215824128264427E-15,1.1140691108768152E-16,-1.2406860871002102E-15,7.666965107418134E-17
27140,3.650795182455575E-15,8.571038007218077E-16,-4.359093307976558E-16,1.0947502062781415E-15
28280,1.2308688849321138E-15,-4.008698511712754E-16,1.039920456069729E-17,-3.865196347735492E-16
32762,2.7940955767213736E-16,2.5106401361778226E-17,2.6939034124431822E-17,2.2158683821542707E-16
32849,4.603966662564487E-15,1.5733594782660986E-16,1.8966591380038448E-17,-1.6037764443542572E-15
35914,1.472239135458794E-15,-3.3688093932095617E-16,7.332573289657398E-16,3.3073501993721235E-17
42153,1.4504039557450767E-15,-1.6221055848712371E-16,7.822890737483925E-16,-7.12071295263133E-17
48149,6.935823405125348E-16,3.8905786751759593E-16,-1.542923209983653E-16,-2.0945382939059537E-16
52727,2.8492555439439895E-15,3.4564501522488163E-16,1.0414961946759834E-16,-1.2217586082100439E-15
54401,4.875928762022819E-16,1.6808050095821193E-16,-1.1822230088206774E-16,2.8867880318749234E-16
6215,6.89979861852574E-15,6.36440243230232E-16,-1.1058908556545888E-16,-1.305504370950206E-15
6581,4.387332925927886E-15,-1.5459967283754544E-15,4.0762299231088934E-16,1.1321621163013034E-16
7698,1.411402644974387E-16,-3.582591300233138E-17,1.0840832052027093E-16,4.6147330039939296E-17
7979,6.243508637634244E-16,-3.579334135437152E-17,-3.7596011422653646E-16,2.0699827438558232E-16
8899,2.828227479855034E-15,9.007110417318625E-16,4.2008073795730003E-16,-4.156301990669778E-16
12048,3.137296393657849E-16,1.8129554673372412E-17,1.9768923886120784E-16,-1.4321383806142305E-16
17548,5.731514215837921E-16,-3.0341423124715665E-17,1.5104980390006685E-16,-3.77389168864058E-16
19738,2.8113262217708187E-16,-1.1341046878370176E-16,1.4464015662282828E-16,1.2680462034690823E-16
20850,5.16445260684297E-15,-3.3896784720896575E-16,-8.839331801999827E-16,1.1156967655717736E-15
24927,2.2096934165636482E-16,-8.076212442360177E-17,1.0488210580530001E-16,-1.2372054842827456E-16
29161,1.3981485327709801E-15,2.9537648947246216E-16,2.750178235395131E-16,-6.976894337961445E-16
29297,4.08155013062917E-15,1.40723372944938E-15,-6.151937196826157E-16,-3.659450893673502E-16
31743,2.055287459647257E-16,1.5893554649910824E-16,-5.897878215593481E-17,9.964375041061334E-18
46949,2.4187002608300083E-15,4.3833905404172294E-16,-6.981972048582808E-16,-8.407781492032687E-16
55478,3.9403630527733817E-16,-2.7437726338033833E-16,1.0510889820008851E-16,1.1029027702391531E-17
56709,2.061661054119562E-15,2.401154362899459E-16,1.292400443252013E-16,-9.239892567652843E-16
60093,2.20559669217646E-15,-1.344199857470209E-16,-8.94280730817699E-16,-6.063846981592494E-16
60375,4.257182174492302E-15,-2.125229475581483E-16,1.1877890542166342E-15,8.385094487554908E-16
2803,3.4637213022165005E-16,1.0475203605694105E-16,-2.394066644048751E-16,1.5624380097125402E-18
7617,7.681586767035528E-16,9.116100292231774E-17,4.6307461091179315E-16,-1.9652228317553164E-16
9438,5.322529374903206E-15,1.0368466757066092E-15,-9.445107295700263E-16,3.995504105139717E-16
10845,1.0302610282271697E-15,8.435772607393226E-17,-1.8626923169431287E-16,5.874176113324067E-16
20106,4.729170813646922E-16,3.425368813019216E-16,-2.7495847288149267E-17,-3.581778193134971E-17
25891,8.219037053523172E-16,3.887993463632591E-16,-3.769031640370931E-16,5.718500479919826E-18
26371,2.7541281730603893E-16,-1.0832167434962279E-17,-8.888095297060477E-17,-1.9346060769408447E-16
36128,2.190899386116542E-15,-9.07362744976494E-16,-6.26651745100668E-16,-3.233533909662919E-16
38862,3.404886754286303E-15,6.903124038369339E-16,9.229314781895634E-16,-7.113436849271792E-16
48374,2.6937818816399283E-16,7.324198763764294E-17,-1.8624449535421708E-16,6.864726554784719E-17
51501,6.027027365343411E-15,-1.4536034366736238E-16,1.3918457472788358E-15,9.205203763078102E-16
54540,1.2586599486426507E-15,2.6028178424467124E-16,-7.744961532860753E-17,-6.706378833933364E-16
56331,4.590093426716209E-15,1.1976228181872458E-15,-3.859914775756865E-17,-5.85988245756176E-16
56355,2.4581470978342175E-15,8.693917765952635E-16,-5.770049628450324E-16,6.010291769382526E-16
57444,7.772637306244893E-16,-1.4826324532138802E-16,3.7056419592398764E-16,3.250338019608491E-16
896,1.7050462636822229E-15,2.404357674026692E-16,5.200366452439537E-16,7.46321885316668E-16
6792,3.567514467481586E-16,-5.671075604969595E-17,-2.37970455365633E-16,-1.1746780308105137E-16
8617,7.752378923619445E-15,8.841357315721118E-16,2.0819470997119682E-16,-3.936857936419587E-16
10418,3.8044653832690626E-15,2.1016328457034734E-17,5.700200490561006E-16,1.2766694970905244E-15
14961,9.953260480002235E-16,-4.88405822424984E-16,1.836207795792476E-16,3.1414500472572864E-16
17232,2.303622662888066E-15,5.120391108700302E-16,-9.645943757345935E-16,-2.974509361767565E-17
20077,4.459499935132912E-16,1.2715999274719836E-17,3.068538302996482E-16,1.178202380442694E-16
27468,2.3616324522110415E-15,-2.582570736543807E-16,6.232074575586883E-16,9.342257091533345E-16
