id,gforce,gx,gy,gz
49123,1.6837456190648892E-15,7.297551309158794E-16,-8.47547103327173E-17,5.733343858920312E-16
50245,1.0502218024263811E-15,2.320151260008238E-16,4.3972552722253224E-16,4.19644921955125E-16
54371,1.7789098381184354E-15,-2.5510406572813104E-16,8.071168366744883E-16,3.7513947731434283E-16
63770,4.812699362295601E-15,-6.272654796833838E-16,1.3485606755488226E-15,-1.4059616592561742E-16
7575,8.652702916154661E-16,3.6658180037026937E-16,-4.0683187108978176E-16,1.2064017259794006E-16
8971,7.892835973095963E-16,-1.4828206223303038E-16,-2.3479086993143044E-16,-4.2123039767864443E-16
9563,1.8454968839962403E-15,-6.86010085334268E-16,8.865990703744357E-18,-6.062111277879678E-16
13871,1.4541520272828722E-15,3.1291412173923712E-16,-6.4189756673229E-16,3.781843025776066E-16
16364,1.1286450011141089E-15,4.75875358532702E-16,-4.916930201027273E-16,-1.538089226495581E-16
24425,1.1947717595066775E-15,2.732559008723896E-16,6.206846774241043E-16,-2.4043897339468354E-16
25191,2.723457269112813E-15,-8.430585081707547E-16,-6.718829705545227E-16,-6.357773908743316E-16
31003,1.1903467398861722E-15,-3.80871993976768E-16,-5.890784122715651E-16,6.772008752064136E-17
35027,8.375396854309205E-16,1.514117418317761E-16,-4.359108784107482E-16,2.85375265937827E-16
38262,2.0837366356666624E-15,-8.708462014146748E-16,-3.797503261694778E-16,3.734582334432809E-16
40770,2.79381213411213E-15,1.0631478771928126E-15,4.9628825476972433E-17,-6.880270099166476E-16
47384,2.6321428702656514E-15,4.06986899780434E-16,1.0780191772028444E-15,-2.995009557399023E-16
50978,2.896629777474159E-16,1.3543017608114953E-16,1.5783974811160405E-16,9.959432098070245E-17
51871,3.283076313298706E-16,1.519049448012181E-16,-1.086339468023497E-16,1.7262556059206308E-16
55556,3.408987915174041E-15,9.093649941045545E-16,-7.676894314904654E-17,-9.179712417250721E-16
61203,1.0715573019206932E-15,-1.0564917238434957E-16,2.790168663908E-16,5.46430429496917E-16
61869,2.1151452782250794E-16,1.2864140585188367E-16,8.981574680392546E-17,7.891717331304898E-17
63111,2.4853324533494223E-16,-6.868978567639743E-17,-3.196898693040052E-17,1.8735562087669026E-16
950,7.487735860448053E-15,9.751708693724494E-16,1.5817363407334124E-16,-2.5369955164509575E-16
10389,6.663514128480694E-15,4.920820408667461E-16,-1.4411966064459237E-16,1.1253605336627965E-15
12672,5.995744970166719E-16,2.253464755242806E-16,4.266817238019671E-17,3.5446149684551373E-16
15841,5.143706833561977E-16,3.357420564287996E-16,9.282549560652676E-17,-7.559423742577592E-17
28313,6.153308729548556E-15,1.1567364918688963E-15,-7.86682126050381E-16,-6.898048714497303E-16
35304,4.191936475669839E-15,1.1563475048861904E-15,2.931347994513881E-16,-1.0542917246784645E-15
38789,1.8291000349139921E-16,-2.2315165941187434E-17,1.5395521270126067E-16,-8.146602951148474E-18
48284,1.7084302716083186E-15,-5.566590996795047E-16,-3.614837268293316E-16,-6.862899243382124E-16
763,8.046031629902348E-16,-2.1182592349605636E-16,-2.0095171492380417E-16,4.3256558097567076E-16
1500,6.869468526012151E-15,1.9855286755917155E-15,-1.8226330205281758E-16,-7.238937632329509E-16
11331,4.673569217855984E-15,-1.9143918820518883E-15,-2.293205632696615E-16,6.741666261277857E-17
14751,2.4285162349973346E-15,-2.1197864765083646E-16,1.0958167509552588E-15,-3.444796991483252E-16
16788,6.940306853546713E-17,-5.0002338351875586E-17,1.903960393694877E-17,3.72457122824125E-17
21767,2.4145835390597E-15,2.581993027642622E-16,6.07131399777787E-16,-8.968566930649589E-16
27344,1.1321241242614564E-15,2.5918688718945854E-16,-3.4406184874238387E-16,-4.977664332700568E-16
32530,6.084589822579973E-16,-2.7029628833724125E-16,-3.0377536809744945E-16,-1.7957300698695502E-17
41838,2.840898062803826E-15,4.923954426631984E-16,-3.670253205590349E-16,-1.0111257432607699E-15
42580,1.3181357334262457E-15,-5.191435093081962E-16,5.214649750986208E-16,-1.9480636242147463E-16
46262,7.727802909369486E-15,-3.6129673473056487E-16,1.1525327136173668E-16,-2.5126692846880604E-16
52724,2.0434089947529134E-15,2.0855959442381198E-16,-7.406464217655362E-16,6.598361204481158E-16
56266,3.742461641610593E-15,-1.0850501754473984E-15,4.2999729470137047E-16,-8.847360493346221E-16
60520,1.128885025075872E-15,3.373219671802997E-16,-5.664078771762916E-16,1.7104444624698295E-16
