id,gforce,gx,gy,gz
46111,6.0149837587975605E-15,1.2824266735928102E-15,-6.337693664769448E-16,2.29949877694055E-16
54561,4.51886220063658E-15,-1.8511831697497946E-16,4.3929680794336403E-16,-1.7390983282901023E-15
59017,2.10919380060324E-15,7.906151224839465E-18,3.1317582365381203E-16,9.530996109296946E-16
4310,1.2128711165933568E-16,7.228028097667752E-17,-2.4448444993566736E-17,-7.644895671384081E-17
12156,4.653345216225805E-15,-1.1675982511792695E-15,1.0810757916879985E-16,-9.686550302459177E-16
19793,3.512945359923063E-16,1.8733336344118836E-16,-7.906040324871993E-17,1.7434250797831354E-16
20589,4.2890491191859325E-15,7.950525628857658E-16,1.102384374238022E-15,-6.316681143814829E-16
27381,5.375664083508497E-15,1.7779770149344402E-16,1.3670961152550738E-15,-6.040742325449308E-16
28504,4.994333593027939E-15,-5.942726706782122E-16,-1.0827512760869894E-15,-9.307367610891335E-16
29814,4.756050212720406E-16,-1.4240404045694898E-16,-2.983236388678309E-16,-7.944503618457108E-17
36061,2.6426411173936612E-15,1.0593961476612892E-15,1.94760959825137E-16,-6.106446319629867E-16
37893,1.8085517673355153E-15,-2.2177966576437837E-16,-9.305149788530206E-16,2.0241885588440454E-16
39928,3.358799759843924E-15,-1.2809476951529766E-15,3.991246680299147E-16,-1.910763502569985E-17
41987,1.7070593600856763E-15,3.4577037485607694E-16,4.2224195236336094E-16,-7.868682658147259E-16
42487,3.2543467943367604E-15,-1.120063965503749E-15,-4.993756926556579E-16,-7.022603085045695E-16
44554,2.7308468969685385E-16,-5.380608346389567E-17,7.140542203017808E-18,2.094678193080493E-16
249,2.209269681792149E-15,-5.137768682830184E-16,-7.699543408010335E-16,-5.384728861406735E-16
7793,2.0268110790698487E-15,-3.76651368304635E-17,-1.011908268248029E-15,2.0243055229594736E-16
12859,3.68142068912128E-15,-1.1804552148489325E-15,-2.1817159945360492E-16,-6.247998684596401E-16
26180,2.0418011137849625E-15,-4.163541991458519E-18,6.600234291854944E-17,1.0188281649634674E-15
29192,3.146548910354197E-15,1.1281086750243803E-15,-3.062157430288476E-16,-6.007602619263895E-16
32031,8.026413470337884E-16,3.3311682754808055E-17,-1.6005218831049621E-16,-4.880756875847476E-16
41733,3.0206317204192414E-16,7.721547513022376E-19,2.0857264505695474E-16,1.1551266767096227E-16
42872,5.41289706845142E-16,2.759053426066898E-16,-1.7242235849652587E-16,-1.9328469495421981E-16
46622,2.8634743380485853E-15,-7.534927975086017E-16,3.415857691853024E-16,7.830667144629588E-16
51020,5.533356550603682E-15,-4.270589964506465E-17,-4.469838682864896E-16,-1.5807068147707276E-15
54812,5.1382478181270445E-15,-1.030388603745415E-15,1.5532771155655013E-16,1.2158430739004414E-15
61671,2.529287603583809E-16,1.034869633986899E-16,6.520045449189111E-17,-1.6419176028888963E-16
44810,2.5551978893994605E-15,3.7657995889199837E-16,-7.227427037906823E-16,-8.566160136870491E-16
45670,7.90604782199742E-15,-5.669758406340201E-16,7.43636605243011E-16,5.541089388734322E-16
47691,3.185136925630111E-16,-1.659490998851751E-16,-1.3546508118429334E-16,1.068168030522545E-16
