id,x,y,z,vx,vy,vz,m
1,1.1288303983733895E-9,7.083335346339534E-10,0.0,9.916665655300746E-10,1.1288306940865031E-9,0.0,0.999999999
2,-0.1288303972445581,0.99166646607438,0.0,-0.991666564538408,-0.12883069295767224,0.0,1.0E-9
