id,x,y,z,vx,vy,vz,m
1,1.8148190937475505E-9,4.3397134475851165E-9,0.0,-5.797147997233126E-10,1.8148202096442892E-9,0.0,0.999999999
2,-0.8148190919327296,-0.5797134432454024,0.0,0.5797147991435981,-0.8148202078294718,0.0,1.0E-9
