id,x,y,z,vx,vy,vz,m,t
2,0.5256538763733244,-0.13453804709674294,0.0,0.3080409263500673,0.2635216207766679,0.0,0.4,2.2199999999999966
1,-0.35043591758221687,0.08969203139782901,0.0,-0.20536061756671178,-0.1756810805177783,0.0,0.6,2.2199999999999966
