id,x,y,z,vx,vy,vz,m
1,8.430770679338106E-10,5.85760936988198E-9,0.0,-9.876116248984888E-10,8.430764942655932E-10,0.0,0.999999999
2,0.15692293290926804,-0.9876093640243747,0.0,0.9876116239108774,0.1569235065774796,0.0,1.0E-9
