id,x,y,z,vx,vy,vz,m
1,1.112187092071112E-9,5.593685696522438E-9,0.0,-9.93687931771538E-10,1.1121870626655537E-9,0.0,0.999999999
2,-0.11218709095892329,-0.9936856909287559,0.0,0.9936879307778507,-0.11218706155337027,0.0,1.0E-9
