id,x,y,z,vx,vy,vz,m,t
1,-0.2856855670929535,0.13088414268658968,0.0,-0.33334597672833577,-0.12730844782391448,0.0,0.6,1.9809999999998926
2,0.42852835063943234,-0.19632621402988562,0.0,0.5000189650925063,0.19096267173587045,0.0,0.4,1.9809999999998926
