id,x,y,z,vx,vy,vz,m,t
2,0.1233006399927552,0.20876025845050963,0.0,-1.0332916687438782,-0.2897919267165372,0.0,0.4,1.1500000000000008
1,-0.08220042666183693,-0.13917350563367312,0.0,0.6888611124959187,0.19319461781102482,0.0,0.6,1.1500000000000008
