id,x,y,z,vx,vy,vz,m,t
2,-0.5593283631923104,0.34894593551020897,0.0,1.0901139451960402,-0.1963192325390554,0.0,1.0,0.5100000000000002
3,-0.5216371194882837,-0.34092495439665665,0.0,-1.102364985924358,-0.2708910506001616,0.0,1.0,0.5100000000000002
1,1.0809654826805932,-0.008020981113552221,0.0,0.012251040728317281,0.46721028313921675,0.0,1.0,0.5100000000000002
