id,x,y,z,vx,vy,vz,m
1,1.544647245921811E-10,6.253916633271939E-9,0.0,-5.33917887382571E-10,1.5446266424093958E-10,0.0,0.999999999
2,0.8455352755622857,-0.5339166270180296,0.0,0.5339178868486534,0.8455373359135193,0.0,1.0E-9
