id,x,y,z,vx,vy,vz,m
1,1.5639700160612695E-9,1.3442051376080707E-9,0.0,8.257949689255052E-10,1.5639705604187895E-9,0.0,0.999999999
2,-0.5639700144972986,0.825794863736134,0.0,-0.8257949680997096,-0.5639705588548185,0.0,1.0E-9
