id,x,y,z,vx,vy,vz,m
1,1.943292904062423E-9,3.8119587299412024E-9,0.0,-3.319596747413652E-10,1.9432941232885926E-9,0.0,0.999999999
2,-0.9432929021191285,-0.33195872612924443,0.0,0.331959674409406,-0.9432941213453006,0.0,1.0E-9
