id,x,y,z,vx,vy,vz,m,t
1,-0.2298859465217911,-0.14615768071482202,0.0,0.42922179082286677,-0.07510635366454865,0.0,0.6,0.8800000000000007
2,0.34482891978268787,0.21923652107223274,0.0,-0.6438326862342993,0.1126595304968225,0.0,0.4,0.8800000000000007
