id,x,y,z,vx,vy,vz,m,t
2,-0.06957632019142873,0.06399255623444411,0.0,0.9412734823409001,-0.8533306977562662,0.0,1.0,0.9800000000000006
3,-0.9319160632786782,-0.27422923163892665,0.0,-0.5607800234480494,0.40340479507616067,0.0,1.0,0.9800000000000006
1,1.0014923834701057,0.2102366754044827,0.0,-0.3804934588928516,0.44992590268010557,0.0,1.0,0.9800000000000006
