id,x,y,z,vx,vy,vz,m
1,1.9627551376733877E-9,2.5812325720904594E-9,0.0,2.806049693103332E-10,1.9586281799714884E-9,0.0,0.999999999
2,-0.9627551357106306,0.2797674304907703,0.0,-0.28060496902972504,-0.9586281780128602,0.0,1.0E-9
