id,x,y,z,vx,vy,vz,m,t
2,0.9963437743213823,-0.21628867039258645,0.0,0.3950979768535559,0.44741516414598587,0.0,1.0,2.1699999999999977
3,-0.9391623800598056,0.26898572239651647,0.0,0.5434300420606556,0.4095107210452834,0.0,1.0,2.1699999999999977
1,-0.05718139426157932,-0.05269705200393043,0.0,-0.9385280189142126,-0.8569258851912693,0.0,1.0,2.1699999999999977
