id,x,y,z,vx,vy,vz,m
1,7.894399882397381E-11,1.0542677641835564E-11,0.0,3.894542719203121E-10,7.874852412771396E-11,0.0,0.999999999
2,0.9210560012549704,0.3894573223687069,0.0,-0.38945427153085804,0.9212514759510352,0.0,1.0E-9
