id,x,y,z,vx,vy,vz,m
111,-4.59812,1.70259,-3.37645,0.0579828,0.0394088,-0.0188514,6.10352e-05
112,0.350765,-0.608576,-0.381326,0.407004,-0.355417,-0.251804,6.10352e-05
113,0.0684302,0.661686,0.106752,0.534653,0.439375,0.179225,6.10352e-05
114,0.192247,0.621369,-0.441397,0.350093,0.415409,0.715057,6.10352e-05
115,0.0497954,0.498621,0.327776,0.191292,0.193955,-0.311811,6.10352e-05
116,-0.927385,-2.07455,2.34884,-0.0803714,-0.0674952,0.106881,6.10352e-05
117,-0.189026,0.423326,-0.0234148,0.326125,0.121637,0.294938,6.10352e-05
118,0.277008,0.175731,0.14939,-0.108072,1.04103,-0.355175,6.10352e-05
119,0.262125,-0.102374,0.354475,-0.328434,0.889238,-0.377963,6.10352e-05
120,1.19955,-0.483972,0.730321,-0.0633949,0.505813,-0.0696491,6.10352e-05
121,0.258682,-0.118087,-0.189954,0.274151,-0.0158045,0.290439,6.10352e-05
122,1.02052,1.19855,0.677025,-0.0570184,0.0489262,0.296767,6.10352e-05
123,-0.328138,-0.0764375,0.509892,0.463402,-0.463446,0.0786599,6.10352e-05
124,0.461873,-0.29947,-0.527965,-0.518619,0.614208,0.169436,6.10352e-05
125,0.117886,-0.0507831,-0.0517208,-0.353645,1.10346,0.91117,6.10352e-05
126,0.00674656,0.657487,1.09203,-0.42357,-0.317137,0.776376,6.10352e-05
127,0.11289,0.308103,0.729605,-0.325162,-0.352126,-0.0596406,6.10352e-05
128,-0.834786,-1.21102,0.400494,0.215597,0.217958,-0.0229991,6.10352e-05
129,-0.327058,-0.0358191,-0.0893614,-0.122754,0.368349,0.590717,6.10352e-05
130,-1.31801,0.381184,0.656968,0.158534,0.155766,-0.598098,6.10352e-05
131,0.136825,-0.197018,0.159392,-0.198133,-0.762874,0.970331,6.10352e-05
132,0.0611765,-0.0070737,0.120013,0.665871,0.449418,-0.197808,6.10352e-05
133,-0.221468,0.154527,0.18057,0.252989,-0.38735,-0.741498,6.10352e-05
134,-0.134936,0.223306,-0.185332,0.387842,0.578177,-0.587564,6.10352e-05
135,1.10402,0.227381,-2.05562,-0.271429,-0.184464,0.349621,6.10352e-05
136,-0.242192,0.414205,0.146403,-0.287041,-0.746568,-0.0428143,6.10352e-05
137,0.0561202,2.47364,1.04295,0.107637,-0.315816,0.0177081,6.10352e-05
138,0.0354754,-0.316526,0.326216,0.499973,0.404074,0.672778,6.10352e-05
139,0.522097,-0.26644,0.391134,-0.781829,0.10684,-0.173206,6.10352e-05
140,0.210916,-0.203236,0.0465739,0.808263,-0.206084,0.0629496,6.10352e-05
141,0.0256478,0.698621,0.4299,-0.240828,0.0108232,0.386829,6.10352e-05
142,0.121075,-0.139036,0.0405466,-0.703258,-0.245872,0.540612,6.10352e-05
143,0.404297,0.0779795,1.24983,0.16224,0.257088,0.880508,6.10352e-05
144,0.376578,-0.376571,-0.52295,-0.082084,-0.290493,0.252882,6.10352e-05
145,-0.101341,0.247093,0.0901764,-0.689878,-0.0709047,1.40875,6.10352e-05
146,-0.18897,-0.483388,-0.0991963,-0.814976,-0.647053,-0.454459,6.10352e-05
147,0.536697,-0.247603,-1.12502,0.33318,-0.140357,-0.621457,6.10352e-05
148,-1.63618,-0.446521,-1.01692,-0.0722516,-0.101896,-0.58515,6.10352e-05
149,0.146222,-0.445484,-0.333519,0.338711,0.0947839,-0.473978,6.10352e-05
150,0.108699,0.0609784,0.844002,0.167961,0.287966,-0.297261,6.10352e-05
151,0.257159,-0.311169,0.445458,-0.0849608,-0.208444,0.235536,6.10352e-05
152,1.59977,0.256475,0.166335,0.111362,0.565462,-0.179925,6.10352e-05
153,0.419667,-0.88367,0.412949,0.359144,-0.252074,0.360685,6.10352e-05
154,-0.938961,0.967865,0.0516264,0.430422,0.60868,-0.284418,6.10352e-05
155,-2.01107,-3.12797,0.0901308,-0.0661728,0.365264,-0.117038,6.10352e-05
156,0.359396,0.745052,-0.415106,0.157093,-0.179817,0.018624,6.10352e-05
157,-0.473274,0.633914,1.253,-0.546703,0.0143591,0.101327,6.10352e-05
158,-0.043896,0.143716,-0.0574834,0.880647,-0.745051,-0.0840654,6.10352e-05
159,0.434703,0.7033,0.29344,0.481998,-0.399712,0.539475,6.10352e-05
160,-0.0922204,-0.11449,-0.591147,-0.383814,-0.442842,-0.389098,6.10352e-05
161,-0.321545,0.0184597,-0.292371,0.310079,-0.0789001,-0.12078,6.10352e-05
162,-0.531911,2.06676,1.02184,-0.563685,-0.0966717,-0.277353,6.10352e-05
163,0.135786,-0.218095,0.223357,-0.134931,0.948582,0.205242,6.10352e-05
164,-0.458368,0.821615,-0.237421,0.0369699,0.44012,-0.540754,6.10352e-05
165,-0.0152231,0.00796993,0.0571857,0.462552,0.251571,-0.0653361,6.10352e-05
166,-0.0848975,-2.32753,1.44869,-0.0182963,-0.0378252,0.466087,6.10352e-05
167,0.306349,0.0820703,-0.094293,0.693828,0.318282,1.02733,6.10352e-05
168,0.114991,-0.579252,0.539,0.219947,0.183229,-0.689524,6.10352e-05
169,0.388155,-0.0594244,-0.230913,0.401107,-0.0249767,-0.189822,6.10352e-05
170,0.0748671,-0.33057,0.0878131,0.201876,0.262434,-0.188617,6.10352e-05
171,0.316437,-0.075702,0.293489,-1.01216,0.168379,0.457651,6.10352e-05
172,0.29284,-0.332627,-0.221222,0.374924,0.57187,0.565361,6.10352e-05
173,-0.111599,-0.0115333,-0.29315,-0.710022,-0.419429,0.377037,6.10352e-05
174,1.53476,1.51119,-3.06514,-0.096054,-0.0565807,-0.319101,6.10352e-05
175,-0.451675,-0.178184,0.0543696,0.165933,-0.210893,-0.287458,6.10352e-05
176,0.461313,-0.368662,-0.708483,-0.0132114,-0.214905,0.766138,6.10352e-05
177,0.749345,-1.25048,-0.166066,-0.00892734,0.0658384,0.530534,6.10352e-05
178,0.162899,-0.0261328,0.865218,0.270263,0.340319,0.609615,6.10352e-05
179,0.318312,0.119736,0.0824138,-0.471122,0.0190199,0.356563,6.10352e-05
180,-0.16208,0.640235,-0.49157,0.061154,0.26421,-0.312572,6.10352e-05
181,-0.0743516,0.114683,-0.331308,-0.203446,-0.149425,0.353949,6.10352e-05
182,-0.11387,-0.670927,-1.19897,-0.345688,0.106674,-0.56029,6.10352e-05
183,-0.597617,-0.600972,1.05273,0.0733401,0.374505,0.498927,6.10352e-05
184,0.0813468,-0.242272,-0.229234,-0.75519,1.03628,0.105389,6.10352e-05
185,0.479987,0.638631,-0.27734,-0.104539,-0.528497,0.0232065,6.10352e-05
186,0.469283,-0.128333,-0.43927,-0.409776,0.0775299,0.117974,6.10352e-05
187,0.508271,0.405735,0.164923,-0.349825,0.0138709,-0.241839,6.10352e-05
188,0.0510004,0.0851643,-0.82609,-0.412115,0.0839916,-0.0844053,6.10352e-05
189,1.48681,0.419137,-0.11961,-0.258517,-0.213352,0.0927854,6.10352e-05
190,-0.646247,-1.78875,-0.0182926,-0.286021,0.062019,-0.240246,6.10352e-05
191,1.32588,-1.68498,-0.792824,-0.119,-0.122487,0.166281,6.10352e-05
192,0.198484,0.586778,0.258355,0.22196,-0.404221,0.892501,6.10352e-05
193,-0.754799,0.320589,0.686193,-0.100845,0.378245,-0.0657754,6.10352e-05
194,-0.268029,0.199706,0.0672936,0.0639177,-0.244312,0.587197,6.10352e-05
195,0.471106,0.257808,-0.428291,0.296628,0.498175,-0.487311,6.10352e-05
196,0.0946231,0.68989,-0.57144,0.0896861,0.0557474,-0.247162,6.10352e-05
197,-0.699227,0.119058,0.136264,-0.0121296,-0.192548,0.682467,6.10352e-05
198,0.384335,-0.183066,0.860652,0.00912396,-0.257073,0.076097,6.10352e-05
199,0.411467,-0.0350355,-0.294733,0.235522,-0.301387,0.437849,6.10352e-05
200,-0.408629,0.334809,0.094664,-0.703337,-0.0199595,-0.880127,6.10352e-05
201,-0.332399,-0.0808632,0.413571,0.00732049,0.204721,0.614615,6.10352e-05
202,0.846672,1.41606,-0.0167153,0.0334171,0.0211192,-0.241775,6.10352e-05
203,0.378536,0.147477,-0.459727,-0.0467847,0.38747,0.0379932,6.10352e-05
204,-0.55154,0.208398,0.0131307,0.318995,-0.481258,0.768022,6.10352e-05
205,0.157574,0.152382,0.601002,-0.549589,-0.0882453,-0.0273299,6.10352e-05
206,0.219461,-0.147099,-0.194731,-0.732894,0.532615,-1.03594,6.10352e-05
207,1.20813,-1.02873,-0.324933,0.232502,-0.0601127,0.634683,6.10352e-05
208,-2.13715,-3.35509,-1.81757,-0.0508311,-0.106108,-0.216106,6.10352e-05
209,0.283235,-0.067508,0.261519,-0.278764,-0.0316493,0.193246,6.10352e-05
210,0.512914,-0.383573,-0.716415,0.455487,0.0403676,0.893551,6.10352e-05
211,0.0258878,0.225946,-0.209841,-0.654974,1.06668,-0.0995925,6.10352e-05
212,0.365273,-0.232013,-0.0121901,0.333965,-0.0291178,0.611762,6.10352e-05
213,-0.541073,0.4236,0.0590628,-0.769803,0.598518,-0.763983,6.10352e-05
214,0.0564916,0.590063,0.311204,0.369571,-0.283149,-0.12054,6.10352e-05
215,-0.670004,0.325882,0.125431,0.512676,-0.388658,0.171022,6.10352e-05
216,-2.14727,-3.16024,2.33773,0.229284,-0.0969434,0.0625167,6.10352e-05
217,-0.722198,-0.00174786,-0.256367,0.457755,-0.774715,-0.471878,6.10352e-05
218,-0.139989,0.230352,0.0388231,1.25243,1.02121,-0.0519066,6.10352e-05
219,0.0202681,-0.196371,0.082036,0.737528,-0.975326,-0.467157,6.10352e-05
220,-0.0851399,0.00686748,-0.624665,-0.724216,-0.1063,-0.420877,6.10352e-05
221,-0.705014,0.0378635,0.910123,0.445123,-0.539414,-0.158957,6.10352e-05
222,-0.107713,-0.20202,-0.0186841,0.584375,0.536974,-0.77747,6.10352e-05
223,-0.308251,-0.587774,-0.17141,-0.250943,0.133043,-0.702224,6.10352e-05
224,0.472948,-0.210901,0.140097,-0.180609,0.309246,0.641153,6.10352e-05
225,0.227139,-0.467683,0.758875,-0.783861,0.156963,-0.66013,6.10352e-05
226,-0.537489,-0.991403,0.522378,-0.0701213,-0.151753,-0.540477,6.10352e-05
227,-0.773661,-0.696628,0.564126,0.332578,0.621136,0.266804,6.10352e-05
228,-0.150626,-0.0522401,0.586542,-0.300267,-0.75423,0.319854,6.10352e-05
229,-0.664838,0.36664,0.362568,-0.346576,0.46694,-0.331192,6.10352e-05
230,4.95592,2.64118,4.01984,0.211646,-0.0631534,0.039325,6.10352e-05
231,0.374745,1.22854,0.296234,0.59669,0.565508,-0.178782,6.10352e-05
232,0.293512,-0.259379,0.270809,0.411127,0.331926,0.830775,6.10352e-05
233,0.116511,0.472225,0.65964,-0.208438,-0.123792,0.391252,6.10352e-05
234,-0.0960124,-0.108202,-0.265856,0.590441,-0.224137,0.764191,6.10352e-05
235,0.218357,1.52895,-2.32574,-0.211906,-0.0585677,0.087958,6.10352e-05
236,-0.0381094,0.776844,0.158185,0.139663,0.11046,-0.534782,6.10352e-05
237,-0.699133,0.506403,0.545416,0.256039,-0.000978459,-0.33823,6.10352e-05
238,0.0980281,-0.00122002,0.836695,-0.73446,-0.222857,-0.511794,6.10352e-05
239,0.497008,0.301335,-0.305388,-0.489771,-0.93187,-0.339823,6.10352e-05
240,-0.139643,0.0712392,-0.239656,0.0292789,0.232145,0.37557,6.10352e-05
241,0.388433,0.282646,-0.0119767,0.0463076,0.0534839,0.832848,6.10352e-05
242,-0.35538,0.588094,-0.0530033,-0.0944272,0.0059485,0.785239,6.10352e-05
243,-1.81375,-1.47691,-1.01723,0.222126,0.23749,-0.341012,6.10352e-05
244,0.0478486,0.510919,-0.391945,-0.15774,-0.00411531,-0.693447,6.10352e-05
245,-0.674152,0.352565,0.0665046,0.0927012,-0.137289,-0.731025,6.10352e-05
246,-0.260492,0.638635,-0.00397592,0.111704,0.0198668,-0.580332,6.10352e-05
247,-0.00725098,0.0465532,-0.164658,-0.484228,-1.36372,0.220466,6.10352e-05
248,0.341748,-0.755179,0.246666,0.038497,0.0313132,-0.551883,6.10352e-05
249,-0.105038,0.254828,0.407747,0.816357,0.407031,-0.346706,6.10352e-05
250,0.368246,-0.187758,-0.105445,0.17139,-0.479934,-0.595673,6.10352e-05
251,0.0546246,0.106924,0.0661516,-0.0283132,-1.00414,-0.193276,6.10352e-05
252,0.447969,0.275291,1.01179,-0.366523,0.690296,0.324168,6.10352e-05
253,-0.271196,0.236522,0.786186,0.0684139,0.202576,0.470997,6.10352e-05
254,0.825796,-0.522207,0.575683,-0.0360795,-0.465233,0.145026,6.10352e-05
255,-0.203758,0.255351,-0.707183,-0.402627,0.322702,0.294599,6.10352e-05
256,-0.235581,0.034312,0.023528,-0.816108,0.837639,0.890246,6.10352e-05
257,-1.36395,0.386047,-0.413017,0.752166,0.266726,-0.350088,6.10352e-05
258,-0.170066,-0.386337,0.0694875,-0.0230452,0.321735,-0.0911589,6.10352e-05
259,0.438965,-0.186009,0.914377,0.0430061,0.380175,0.541975,6.10352e-05
260,1.17445,0.294229,0.171981,-0.150789,0.0799923,0.446108,6.10352e-05
261,0.180864,0.108299,-0.344699,0.48971,0.412611,0.0861582,6.10352e-05
262,-1.60077,-0.660225,-0.0593907,0.375959,-0.138174,0.08125,6.10352e-05
263,0.300317,0.289384,0.149451,0.117366,-1.19737,0.537626,6.10352e-05
264,-0.251309,-0.829764,0.192473,-0.313663,-0.859929,0.0711856,6.10352e-05
265,-0.222024,0.0837329,-0.0534523,0.151695,-0.466367,-0.119727,6.10352e-05
266,0.132253,-0.681025,-0.414138,-0.531084,-0.047967,-0.235942,6.10352e-05
267,-0.155303,0.0274743,-0.46114,0.199587,-0.272319,-0.186247,6.10352e-05
268,0.0643922,-0.523375,-0.43516,0.423213,0.117262,-0.307678,6.10352e-05
269,0.129774,-0.0790172,-0.279485,-0.0928485,0.419666,-0.205732,6.10352e-05
270,-0.178821,-0.230341,-0.0333567,0.925452,0.0449219,0.0698736,6.10352e-05
271,0.0139412,0.184229,0.0427869,-0.354891,0.56795,-0.64849,6.10352e-05
272,0.216851,0.190129,0.380814,-0.466756,-0.113397,-1.02269,6.10352e-05
273,-0.453569,-0.640177,-0.284179,-0.351696,0.61273,-0.598747,6.10352e-05
274,0.354785,0.828742,-1.08855,0.353215,0.57538,-0.295189,6.10352e-05
275,-0.580333,1.41935,1.58994,0.0361003,0.560997,0.249285,6.10352e-05
276,0.192826,0.0612363,0.0106277,0.661463,-0.394161,0.256023,6.10352e-05
277,0.399115,0.0970299,-0.0320027,0.353553,0.391881,-0.232989,6.10352e-05
278,-0.79469,-1.05814,-1.26119,0.102302,-0.17615,-0.303326,6.10352e-05
279,-0.935977,-0.0544119,0.509703,-0.462081,0.561757,0.0198454,6.10352e-05
280,0.661015,-0.0150227,-0.51137,0.300461,0.00520328,0.160801,6.10352e-05
281,-0.0173478,-0.0684916,-0.174041,-0.797048,-0.715768,-0.526817,6.10352e-05
282,0.137009,-0.605445,-0.179795,0.443439,-0.385184,0.561908,6.10352e-05
283,-0.677375,-0.240513,-0.731255,0.27821,-0.176894,-0.759623,6.10352e-05
284,0.143992,-0.325797,-0.394794,0.284188,0.0464694,-0.58821,6.10352e-05
285,-0.964701,-0.0211621,0.494636,-0.405979,0.166979,0.177848,6.10352e-05
286,-0.316241,-0.0558696,-0.270348,-0.341483,-0.39343,0.368643,6.10352e-05
287,0.00753018,0.325728,0.833979,-0.870229,-0.193695,-0.381465,6.10352e-05
288,-0.436467,-0.348862,0.0652402,0.900812,-0.189572,0.191183,6.10352e-05
289,0.0200711,-0.273015,0.363136,0.448203,0.163674,0.915882,6.10352e-05
290,-0.634398,0.186891,-0.00772467,-0.12963,-0.242692,0.00109511,6.10352e-05
291,1.14808,0.691044,-0.155904,-0.176175,0.10056,-0.0216515,6.10352e-05
292,1.05088,-0.229569,0.476727,0.2184,-0.614221,-0.387739,6.10352e-05
293,0.126996,-0.3541,-0.707357,0.219024,0.0918356,0.466949,6.10352e-05
294,0.357176,0.541097,0.202661,0.17735,-0.622413,-0.498652,6.10352e-05
295,3.35049,0.273019,0.128024,-0.242011,-0.0226131,-0.226059,6.10352e-05
296,0.2029,-0.456747,0.793616,0.599443,-0.286822,0.481991,6.10352e-05
297,2.13765,1.29638,-0.210438,0.436884,0.0445375,-0.0335044,6.10352e-05
298,-0.262763,-0.24304,-0.601814,-0.156078,-0.179147,0.976873,6.10352e-05
299,0.103213,1.80016,0.834778,-0.0896468,0.184965,-0.134293,6.10352e-05
300,0.905956,-0.0652143,-0.0970648,0.216673,0.135582,0.131392,6.10352e-05
301,-0.109376,-0.656752,0.374416,0.215628,-0.142249,-0.0499042,6.10352e-05
302,-0.224603,0.416386,-0.222667,-0.239252,-0.629118,0.0716505,6.10352e-05
303,-0.310149,0.494605,0.0625939,0.474742,0.314078,0.291858,6.10352e-05
304,-0.808925,-0.669804,-0.234183,-0.584608,-0.166418,0.124476,6.10352e-05
305,0.661376,-0.401281,0.702054,-0.162652,-0.629037,-0.318465,6.10352e-05
306,0.221428,-1.09997,1.06634,-0.209519,0.123371,0.0963676,6.10352e-05
307,1.62119,-1.64512,-3.06159,0.126747,0.0373634,-0.0689527,6.10352e-05
308,-0.692071,0.717936,-0.145527,-0.548821,-0.302912,0.145677,6.10352e-05
309,0.890311,0.220357,-0.23824,-0.109193,0.111857,-0.361466,6.10352e-05
310,-0.6161,0.348889,0.632478,-0.113144,0.094093,0.468012,6.10352e-05
311,0.141046,-0.498604,-0.109904,0.0960402,-0.397217,0.111664,6.10352e-05
312,-0.247771,3.05942,-2.23932,-0.0343673,0.264815,-0.0830635,6.10352e-05
313,-0.396119,0.410378,0.372869,0.301282,0.122819,-0.160224,6.10352e-05
314,1.31839,-0.429261,-0.0676301,-0.740315,-0.206319,0.00215939,6.10352e-05
315,-1.18967,0.665024,0.484166,0.207914,0.0969101,-0.00224036,6.10352e-05
316,-0.871387,0.903761,-0.116612,-0.348083,-0.416742,-0.165983,6.10352e-05
317,1.06557,-0.311321,-1.58076,-0.502763,0.0128288,0.261687,6.10352e-05
318,-0.711522,1.64844,0.144733,0.0813249,0.426885,0.237219,6.10352e-05
