id,x,y,z,vx,vy,vz,m
28,0.085171,-0.0644918,0.280761,0.230669,0.0298526,-0.668739,0.00390625
29,-0.064472,0.514065,-0.455825,0.312248,-0.422419,0.101066,0.00390625
30,-0.426582,0.0831874,0.438989,-0.438392,0.00339885,0.468674,0.00390625
31,-0.655532,-0.441494,0.1652,0.452553,0.18895,0.781626,0.00390625
32,0.659417,0.72479,-0.165734,0.419972,0.293595,0.277347,0.00390625
33,2.73724,-3.79807,5.64222,-0.0761454,-0.080117,-0.0693876,0.00390625
34,-0.326455,0.597344,0.239341,0.207382,0.533244,0.628385,0.00390625
35,0.0974378,-0.178562,2.95066,0.250976,0.15917,-0.313931,0.00390625
36,0.322604,-0.457779,0.0322894,-0.588419,0.170642,0.19715,0.00390625
37,0.83024,-0.965427,0.601848,0.372595,0.0758101,0.37812,0.00390625
38,-0.299648,-0.323954,-0.506802,-0.680711,-0.505246,0.142753,0.00390625
39,-0.607029,0.347422,-0.424063,-0.356056,0.43721,-0.572721,0.00390625
40,0.267826,-0.0552782,0.0632267,-0.902213,0.229069,-0.375315,0.00390625
41,-0.306941,0.0569792,-0.110082,-0.946206,0.00574913,-0.26344,0.00390625
42,-0.116376,-0.19842,0.46262,0.37611,0.518803,-0.71804,0.00390625
43,-0.869848,-0.769467,-0.572842,-0.127788,-0.228066,0.159143,0.00390625
44,0.0685876,0.268187,-0.357552,0.729129,0.130536,-0.746509,0.00390625
45,0.75497,0.654804,-0.687683,0.204248,-0.0675918,0.0751204,0.00390625
46,-0.0280904,0.177074,-0.690215,-0.455579,-0.296714,-0.209862,0.00390625
47,0.228104,0.101471,0.210835,0.0616809,-0.113903,-0.239002,0.00390625
48,0.741369,0.252313,1.2436,-0.17955,-0.172818,0.296511,0.00390625
49,-0.174888,0.0394767,0.606716,0.425212,-0.249584,0.139687,0.00390625
50,0.777754,-0.773968,0.285921,0.0788115,-0.162991,-0.0989337,0.00390625
51,-0.438513,0.213283,-0.51283,0.381165,-0.0399699,0.840002,0.00390625
52,-0.146815,-0.616879,-0.814021,-0.0345217,0.156536,0.465293,0.00390625
53,1.204,-0.676885,0.0387364,-0.0630231,-0.282397,0.222573,0.00390625
54,0.478499,0.855188,0.50899,-0.0668684,0.299384,-0.0318286,0.00390625
55,0.657025,-0.850095,0.350368,0.0354705,0.656895,-0.600988,0.00390625
56,0.00928286,0.305472,-1.27142,-0.538459,-0.240948,0.281141,0.00390625
57,0.103736,0.270292,0.223309,-0.300039,0.238409,-0.399256,0.00390625
58,0.241311,0.467399,-1.26826,-0.672883,-0.277524,-0.174024,0.00390625
59,1.84873,1.50189,1.56349,-0.0545974,-0.135168,-0.0267543,0.00390625
60,-0.265567,2.23323,0.280053,0.373563,-0.122302,-0.208178,0.00390625
61,-0.203203,0.137635,-0.275753,-0.321467,1.09607,-0.231067,0.00390625
62,0.82133,0.334466,-1.30649,0.0133339,-0.0281402,0.305525,0.00390625
63,1.61992,-0.954336,0.869904,-0.109734,-0.0217518,0.177597,0.00390625
64,1.23177,-0.068076,3.70792,0.154617,0.0681297,0.0411578,0.00390625
65,0.230277,-0.645511,-0.657568,0.487067,0.038446,0.482471,0.00390625
66,-1.77503,0.0911623,-0.541941,0.0910602,0.200134,0.217076,0.00390625
67,-0.62672,0.584007,-0.121303,0.802834,0.179242,0.0539586,0.00390625
68,-0.0919859,-0.0954287,0.0273104,0.426821,0.630834,0.612036,0.00390625
69,-0.0772291,0.659706,0.527805,-0.783707,-0.668351,-0.0394549,0.00390625
70,-0.649982,0.0943224,-0.170048,0.376962,-0.0824704,0.693367,0.00390625
71,0.293628,0.541885,0.076143,0.827043,0.22443,0.277109,0.00390625
72,-0.259842,-0.0723527,-0.0962751,-1.21177,-0.129458,0.291672,0.00390625
73,-0.802611,0.0474288,-0.127725,0.390304,0.124583,-0.229819,0.00390625
74,0.507736,-0.246558,0.225855,-0.141733,0.322471,0.592351,0.00390625
75,0.298599,0.29189,0.0851071,0.620197,-0.579786,-0.668765,0.00390625
76,-0.0680727,0.105122,-0.183289,-0.013396,0.355829,0.378908,0.00390625
77,-1.85363,0.554138,0.125411,-0.0707693,0.09515,0.31651,0.00390625
78,0.325917,0.0737377,-0.327458,0.534503,-0.0735817,0.035555,0.00390625
79,-0.171509,0.0643531,-0.303584,-0.0142803,0.696338,-0.393353,0.00390625
80,-0.167853,-0.705905,-0.451064,0.0309546,-0.0547712,-0.145688,0.00390625
81,0.281205,-0.526495,0.641093,-0.0994794,-0.591428,-0.108779,0.00390625
82,-0.786916,-0.43137,-0.0706526,0.336973,-0.482962,-0.00842077,0.00390625
83,0.907436,0.326697,0.673628,-0.381176,-0.210566,0.31646,0.00390625
84,-0.294024,0.022271,-0.368211,-0.383554,-0.782629,-0.139229,0.00390625
85,-0.0983971,-0.31789,0.411476,0.0190556,-0.0874114,0.573159,0.00390625
86,1.74657,-2.24626,0.283784,0.381126,0.108409,0.128135,0.00390625
87,0.163771,0.6505,0.361189,0.382739,0.364293,0.219855,0.00390625
88,-0.00634129,0.110997,0.102123,0.371197,-0.213795,-0.27744,0.00390625
89,-0.241376,-0.268142,-0.2806,-0.0632461,0.607739,-0.00316523,0.00390625
90,-0.503392,-0.171307,0.180288,-0.660151,-0.580667,0.259454,0.00390625
91,-1.12004,1.087,-0.00374607,0.165401,-0.0460949,-0.267611,0.00390625
92,0.169029,0.578492,0.337483,-0.412865,-0.240061,0.488154,0.00390625
93,-0.49291,0.95825,0.38485,-0.426294,0.156638,0.570163,0.00390625
94,-0.967869,0.0704445,0.619762,-0.65337,-0.439639,-0.0611432,0.00390625
95,0.221782,0.078249,-0.0843929,-0.36954,0.152344,-0.649561,0.00390625
96,-0.41756,-0.886004,-1.96778,0.153701,0.322442,0.0232747,0.00390625
97,-0.387118,0.211971,0.4765,0.643531,0.369407,-0.644466,0.00390625
98,-0.694098,-0.787752,0.806169,0.183442,-0.652592,0.302524,0.00390625
99,-0.285554,-0.187969,0.212132,-0.284774,0.602688,-0.353832,0.00390625
100,-0.646485,-0.895061,-1.73667,0.13472,-0.251851,0.330585,0.00390625
101,-0.903968,-1.0019,-2.78739,-0.14827,0.0316602,0.102376,0.00390625
102,-2.16129,0.818748,0.517617,0.114379,-0.771918,0.0823803,0.00390625
103,0.0572829,-0.572289,-0.0481624,-0.334817,-0.688658,0.10132,0.00390625
104,0.129943,-0.259102,0.0324638,0.237101,0.317689,0.606619,0.00390625
105,-0.0723563,0.341024,0.306844,-0.592909,0.0566163,-0.0533107,0.00390625
106,0.135718,-0.484203,0.103941,-0.705447,0.759102,0.203737,0.00390625
107,-0.274807,-0.216574,0.440238,0.616204,0.615165,-0.50287,0.00390625
108,-0.0452558,0.659458,0.0332894,-0.0719913,0.777923,0.402953,0.00390625
109,-2.0871,2.3551,-6.65226,-0.198569,-0.031381,-0.1884,0.00390625
110,-1.43548,-0.328877,-0.533619,0.0963853,0.758626,0.371595,0.00390625
111,-0.596689,0.210556,0.0532116,0.441007,0.353881,0.519261,0.00390625
112,0.33149,0.412686,0.117387,-0.229408,0.705698,0.221734,0.00390625
113,1.59421,1.53109,0.669512,0.127189,-0.0416807,-0.181376,0.00390625
114,-0.0108978,-0.159996,-0.000838442,-0.00917467,-0.243141,0.539586,0.00390625
115,-0.754459,-0.299185,0.251347,-0.122202,-0.0404488,-0.465015,0.00390625
116,-4.55542,0.1753,-1.75906,0.0454829,-0.33603,-0.180897,0.00390625
117,0.0903381,-0.106011,-0.317784,0.289083,0.579927,-0.602262,0.00390625
118,-0.213613,-0.440508,-1.10046,-0.0861981,-0.0370414,-0.0744113,0.00390625
119,-0.0443456,0.466601,0.0416858,0.216094,-0.362648,0.305033,0.00390625
120,-0.320358,-0.205024,-0.772968,-0.309654,-0.852472,-0.448476,0.00390625
121,0.274799,-0.0311042,-0.12181,0.338015,-0.157156,-0.541158,0.00390625
122,-0.0621593,-0.0442626,-0.0483552,0.713614,0.462261,0.449738,0.00390625
123,0.492579,-0.365544,-0.377218,-0.00746143,-0.718263,-0.190649,0.00390625
124,0.140527,0.0764741,0.160595,-0.0427901,0.878896,-0.203699,0.00390625
125,0.259027,0.224571,-0.333923,0.369531,-0.151434,0.225299,0.00390625
126,-0.0154158,-0.822868,0.455826,0.472194,-0.346279,-0.622602,0.00390625
127,-1.65577,-0.300117,-2.52407,0.0109128,-0.14609,-0.129627,0.00390625
128,3.01052,-2.5841,-3.91837,0.223029,0.16218,-0.151726,0.00390625
129,-0.0999183,0.269109,0.629746,-0.00684594,0.405632,0.0458566,0.00390625
130,-0.0815208,0.159382,-0.151126,-0.326162,1.06672,-0.0784839,0.00390625
131,-0.183237,0.0687315,-0.0907999,-0.195393,0.328855,0.794064,0.00390625
132,3.89545,-0.113292,-1.25772,-0.268459,0.0175721,0.197609,0.00390625
133,0.511627,0.722801,-1.20852,0.121424,-0.498814,0.224155,0.00390625
134,0.280735,-0.701291,-0.527832,-0.871891,-0.13091,0.0416124,0.00390625
135,0.243257,0.1123,0.148578,0.410823,-0.270491,0.750318,0.00390625
136,0.319636,0.161902,-0.253367,0.455895,-0.00859428,-0.0495898,0.00390625
137,-1.85518,-2.19634,0.939815,-0.207842,0.243126,0.148827,0.00390625
138,4.56477,-3.84698,3.54105,-0.172774,0.123733,-0.168999,0.00390625
139,0.385047,-0.489982,-0.678746,0.0438634,-0.210137,-0.481066,0.00390625
140,0.172101,-0.842795,-0.0498934,0.407482,0.070489,0.197651,0.00390625
141,0.540399,0.897176,0.702121,0.166324,-0.0429115,0.602906,0.00390625
142,0.182662,-0.135227,1.77647,-0.394081,-0.160664,-0.425361,0.00390625
143,0.31335,0.135038,0.327894,0.695344,-0.127768,-0.378239,0.00390625
144,-0.0415829,-0.127785,0.177134,0.0879528,-0.211303,0.0681195,0.00390625
145,-0.266655,0.114246,-0.72493,-0.31324,-0.201604,0.436543,0.00390625
146,0.622218,-0.900507,0.322486,0.283103,0.348166,-0.227399,0.00390625
147,-0.261954,0.0537284,0.569874,0.129409,0.503055,-0.532538,0.00390625
148,-0.223594,-0.0372909,0.462003,0.205536,-0.0398124,0.163366,0.00390625
149,0.28157,1.38472,0.235658,0.194312,-0.00889779,-0.39727,0.00390625
150,1.18307,-0.854721,0.613117,0.0516278,0.310365,-0.116288,0.00390625
151,0.0458439,-0.222649,-0.0840885,0.793093,0.626803,0.187006,0.00390625
152,-0.0745787,0.182409,0.00754653,0.257073,1.34045,-0.12232,0.00390625
153,-0.0543967,0.0302056,0.146723,0.00575555,0.0442446,-0.173256,0.00390625
154,0.107567,-0.284156,-0.397376,-0.545351,-0.377185,0.0525594,0.00390625
155,0.0900118,0.0710446,0.344325,-1.05995,-0.465356,0.13943,0.00390625
156,0.0278287,-0.363555,-0.176395,0.249138,-0.0504081,0.662413,0.00390625
157,-0.26141,0.109845,0.0310017,-0.215223,0.293169,-0.539873,0.00390625
158,0.410064,0.430182,-0.292915,-0.0743447,0.227894,0.337381,0.00390625
159,-6.71654,0.157442,2.20571,0.264247,-0.0610651,0.137118,0.00390625
160,0.584379,-0.254162,0.217339,-0.314255,-0.536228,0.121042,0.00390625
161,-0.211205,-0.491352,0.427557,0.19794,0.376647,-0.423022,0.00390625
162,0.395301,0.843236,-0.514109,0.000382345,-0.464753,-0.190581,0.00390625
163,0.67361,-0.228849,-0.175897,0.311576,-0.517904,0.0040185,0.00390625
164,0.744946,0.648191,-0.926468,-0.0773097,0.394358,-0.273821,0.00390625
165,0.438564,-0.123912,-0.381816,0.255025,-0.482882,-0.00208995,0.00390625
166,0.887733,-1.55308,1.49234,0.141031,-0.411501,0.0573186,0.00390625
167,-0.27099,0.215736,0.259386,-0.0159289,-0.522883,-0.417257,0.00390625
168,3.12977,0.0656077,1.56703,0.0128732,-0.0572225,0.0842922,0.00390625
169,-2.28805,-1.08744,0.55816,-0.0519561,0.0369418,-0.525975,0.00390625
170,0.298329,-0.672828,-0.199981,0.123619,0.592498,-0.620303,0.00390625
171,-0.169608,0.599064,0.114389,0.242181,0.247628,0.375526,0.00390625
172,-0.123094,1.16397,0.43008,0.637944,-0.0874539,-0.110627,0.00390625
173,2.51946,1.14701,1.77183,-0.0104625,0.167673,-0.0827656,0.00390625
174,1.1205,1.8221,2.07061,-0.186426,0.498525,-0.22756,0.00390625
175,1.01863,1.34285,-1.37828,-0.264247,-0.46181,0.30005,0.00390625
176,0.364128,0.26634,0.131025,0.239732,0.583078,-0.543876,0.00390625
177,-0.327371,-0.126719,-0.694471,-0.102828,0.226895,0.193656,0.00390625
178,-0.367668,-0.228619,-0.0338572,0.891615,-0.529576,-0.0667224,0.00390625
179,0.237877,0.217202,-0.183917,-0.193105,-0.589244,0.202724,0.00390625
180,-0.187786,0.115536,-0.217962,-0.107662,-0.0165955,-0.174281,0.00390625
181,1.16833,1.35935,-1.55253,0.258631,-0.191369,0.131276,0.00390625
182,0.015488,0.476772,0.0723392,0.223886,0.563035,0.389852,0.00390625
183,0.0374761,0.17556,0.339178,-0.0361484,-0.634612,0.220709,0.00390625
184,0.162936,-0.13024,-0.38101,0.185298,-0.886535,0.628004,0.00390625
185,-0.136754,-0.170567,-0.0409094,0.294032,-0.835166,-0.195459,0.00390625
186,0.921858,0.012013,-1.08414,0.203502,-0.679792,0.088642,0.00390625
187,-0.208313,-0.0906904,0.5912,0.252821,-0.345605,0.15074,0.00390625
188,-0.140547,-0.41225,0.473165,-0.00483093,0.0556534,-0.655933,0.00390625
189,-0.499278,0.549342,0.446254,0.312073,0.169817,-0.372235,0.00390625
190,-0.537757,0.329851,-0.375711,0.25288,0.0815041,-0.268749,0.00390625
191,-0.983646,0.861047,0.902328,-0.512095,-0.00619296,-0.00473256,0.00390625
192,0.0953814,0.318712,-0.293485,-1.07154,-0.2636,0.537568,0.00390625
193,-0.00507427,-0.0395835,0.352113,-0.0207293,-0.0204155,0.0696648,0.00390625
194,-1.21529,-1.75324,-1.59051,0.335013,-0.062741,0.0702871,0.00390625
195,-0.548989,-1.53475,-0.0667174,-0.218077,-0.153199,-0.233281,0.00390625
196,-2.98982,-0.552136,-0.438347,0.215897,-5.51918e-05,-0.00976106,0.00390625
197,-0.294198,0.404516,-0.223815,0.152539,-0.228434,-0.924716,0.00390625
198,0.184398,0.407709,-0.30588,-0.286413,-0.94478,0.453098,0.00390625
199,-0.238364,0.0942495,0.219922,0.0964931,0.126927,-0.481917,0.00390625
200,-0.168258,-0.699162,-0.173387,0.313458,-0.417043,0.0343505,0.00390625
201,-0.121396,0.131237,0.327736,-0.14754,0.503825,0.403108,0.00390625
202,-1.18694,-1.1684,0.182164,0.0867479,0.77008,0.00573898,0.00390625
203,1.84671,-0.755782,-0.599327,0.195916,0.0733899,-0.437573,0.00390625
204,3.26131,3.46684,-3.31382,0.0851323,-0.246539,0.230755,0.00390625
205,0.097395,-0.0881467,0.694697,0.63153,0.00362903,-0.565707,0.00390625
206,-0.604174,0.0601133,0.794031,0.0885787,0.14,0.610315,0.00390625
207,0.318219,0.233488,-0.242694,-0.140113,-0.155568,0.0935425,0.00390625
208,-0.887683,-1.53826,1.50954,0.00435493,-0.450964,-0.302246,0.00390625
209,-0.296548,0.164883,0.110623,0.221541,0.111115,-0.47967,0.00390625
210,1.1171,-0.538577,1.67988,-0.0574716,0.0421841,-0.169005,0.00390625
211,-0.201263,-0.132536,-0.420412,-0.807088,-0.225853,0.301482,0.00390625
212,0.0723801,0.334683,-0.262996,0.0903486,-0.79956,0.653928,0.00390625
213,0.0324257,1.25827,0.782155,-0.426047,0.0303809,0.451403,0.00390625
214,-0.106958,0.100225,-0.443824,0.147569,-0.00283229,0.786901,0.00390625
215,0.444904,-0.781874,0.38437,0.218304,0.325439,-0.0707893,0.00390625
216,-0.498141,0.592457,-0.449143,-0.265503,0.267191,0.152196,0.00390625
217,0.124695,0.699924,0.0886955,0.337127,-0.350291,0.139579,0.00390625
218,0.106278,0.0711504,0.306752,-0.482754,-0.701711,-0.180216,0.00390625
219,0.591574,-0.223637,-0.729316,-0.600294,-0.135545,-0.570831,0.00390625
220,0.395727,-0.413013,0.176771,-0.379171,0.471463,-0.0510287,0.00390625
221,0.235287,0.268817,-0.315983,0.283891,-0.459665,0.807217,0.00390625
222,0.449371,-1.11096,-5.17629,-0.330853,0.161802,-0.0575896,0.00390625
223,-0.721538,0.401977,0.668389,0.576928,-0.3526,-0.314532,0.00390625
224,-0.0154014,0.442323,0.400116,-0.0637724,0.150469,-0.492638,0.00390625
225,-0.243518,0.0416275,-0.78808,0.275105,-0.0499054,0.229458,0.00390625
226,-0.397834,0.159452,-0.062596,-0.262331,0.46862,-0.0326303,0.00390625
227,-0.213284,-0.180185,-0.069845,-0.731802,-0.694332,0.539939,0.00390625
228,-0.0241426,0.168281,-0.51708,-0.254105,-0.211394,-0.789759,0.00390625
229,0.645429,-0.337555,-0.553786,-0.875373,-0.00918641,-0.530074,0.00390625
230,1.3979,0.258843,-1.33426,0.191559,-0.195758,-0.446978,0.00390625
231,-0.203122,1.50414,0.810195,-0.307118,-0.0132817,-0.250816,0.00390625
232,-0.0528435,0.856644,-0.162711,0.304267,-0.0608538,0.0223364,0.00390625
233,0.240479,0.0694024,-0.109965,-0.71316,-0.0372627,-0.331844,0.00390625
234,-1.14493,-0.244719,0.41299,0.190755,-0.906611,0.247445,0.00390625
235,-0.205314,-0.0232053,0.918825,-0.255614,-0.11032,0.0779912,0.00390625
236,-0.383995,0.42022,-0.0812476,-0.00619658,0.163286,0.717512,0.00390625
237,-0.0303772,0.331859,-0.776396,-0.127417,0.138877,-0.231088,0.00390625
238,-0.83026,-3.29356,1.71672,0.197381,-0.108566,0.36829,0.00390625
239,0.372376,0.0925501,0.0121593,-1.12699,-0.341941,-0.507261,0.00390625
240,0.650335,-0.128213,-0.338166,0.537531,0.332173,-0.371663,0.00390625
241,0.212302,-0.309348,-0.396094,-0.68437,0.275673,-0.380501,0.00390625
242,0.269001,-0.253844,0.237413,0.505947,0.56706,-0.199431,0.00390625
243,0.0799381,-1.02427,0.571709,-0.426228,-0.646696,0.276131,0.00390625
244,-0.163658,-0.10334,0.310021,1.27239,0.178545,0.213998,0.00390625
245,0.36974,-0.216986,-0.104078,0.210586,0.639332,0.0423907,0.00390625
246,0.143664,-0.136598,0.193417,0.150757,1.05771,-0.194583,0.00390625
247,0.0387845,0.373973,-0.249608,-0.524512,0.135468,-0.0092198,0.00390625
248,-0.347937,0.0341501,-0.536399,0.168698,0.488618,-0.649185,0.00390625
249,0.677332,-0.888517,0.268842,0.092398,0.38587,0.190746,0.00390625
250,-0.653883,0.286374,0.20038,0.332454,0.186052,-0.845431,0.00390625
251,-0.323266,0.446579,0.700464,-0.325191,0.138021,0.459539,0.00390625
252,-0.0282902,0.105921,-0.017299,-0.230165,-0.428867,-0.461605,0.00390625
253,-0.187692,-0.0324242,0.100322,0.718311,-0.785173,0.847956,0.00390625
254,0.52838,0.410749,1.59828,-0.247259,0.0732691,-0.398024,0.00390625
255,-3.76173,1.03894,4.34761,-0.198654,-0.104237,-0.481976,0.00390625
256,-0.136806,-0.227408,-0.0117529,-0.30797,-0.668833,0.344701,0.00390625
