id,x,y,z,vx,vy,vz,m
166,0.940502,-1.55847,1.49148,0.168873,-0.422921,0.0865051,0.000488281
167,-0.218221,0.210352,0.258526,0.0119139,-0.534303,-0.38807,0.000488281
168,3.18254,0.0602233,1.56617,0.040716,-0.0686422,0.113479,0.000488281
169,-2.23529,-1.09282,0.5573,-0.0241133,0.0255221,-0.496789,0.000488281
170,0.351098,-0.678212,-0.20084,0.151462,0.581078,-0.591117,0.000488281
171,-0.116839,0.59368,0.113529,0.270023,0.236208,0.404712,0.000488281
172,-0.0703248,1.15858,0.42922,0.665787,-0.0988735,-0.0814404,0.000488281
173,2.57223,1.14163,1.77097,0.0173803,0.156254,-0.0535791,0.000488281
174,1.17327,1.81672,2.06975,-0.158583,0.487105,-0.198374,0.000488281
175,1.0714,1.33747,-1.37914,-0.236404,-0.473229,0.329237,0.000488281
176,0.416897,0.260956,0.130166,0.267575,0.571658,-0.514689,0.000488281
177,-0.274602,-0.132104,-0.69533,-0.074985,0.215475,0.222843,0.000488281
178,-0.314899,-0.234004,-0.0347167,0.919458,-0.540996,-0.0375359,0.000488281
179,0.290646,0.211817,-0.184777,-0.165262,-0.600664,0.231911,0.000488281
180,-0.135017,0.110152,-0.218822,-0.0798197,-0.0280151,-0.145094,0.000488281
181,1.2211,1.35397,-1.55339,0.286474,-0.202789,0.160463,0.000488281
182,0.0682569,0.471387,0.0714797,0.251729,0.551616,0.419039,0.000488281
183,0.090245,0.170175,0.338318,-0.00830561,-0.646031,0.249896,0.000488281
184,0.215705,-0.135624,-0.38187,0.213141,-0.897955,0.657191,0.000488281
185,-0.0839852,-0.175951,-0.0417689,0.321875,-0.846586,-0.166273,0.000488281
186,0.974627,0.00662857,-1.085,0.231345,-0.691212,0.117829,0.000488281
187,-0.155544,-0.0960748,0.590341,0.280664,-0.357024,0.179926,0.000488281
188,-0.0877782,-0.417635,0.472305,0.0230118,0.0442337,-0.626746,0.000488281
189,-0.446509,0.543957,0.445394,0.339916,0.158397,-0.343049,0.000488281
190,-0.484988,0.324467,-0.37657,0.280723,0.0700844,-0.239563,0.000488281
191,-0.930877,0.855662,0.901469,-0.484252,-0.0176126,0.024454,0.000488281
192,0.14815,0.313328,-0.294345,-1.04369,-0.27502,0.566754,0.000488281
193,0.0476947,-0.0449679,0.351254,0.00711351,-0.0318352,0.0988513,0.000488281
194,-1.16252,-1.75862,-1.59137,0.362856,-0.0741607,0.0994736,0.000488281
195,-0.49622,-1.54013,-0.067577,-0.190234,-0.164619,-0.204094,0.000488281
196,-2.93705,-0.557521,-0.439207,0.24374,-0.0114749,0.0194255,0.000488281
197,-0.241429,0.399132,-0.224674,0.180382,-0.239854,-0.895529,0.000488281
198,0.237167,0.402324,-0.30674,-0.258571,-0.9562,0.482284,0.000488281
199,-0.185595,0.0888651,0.219063,0.124336,0.115507,-0.452731,0.000488281
200,-0.115489,-0.704547,-0.174247,0.3413,-0.428463,0.063537,0.000488281
201,-0.0686274,0.125853,0.326877,-0.119697,0.492405,0.432294,0.000488281
202,-1.13417,-1.17378,0.181304,0.114591,0.75866,0.0349255,0.000488281
203,1.89948,-0.761167,-0.600187,0.223759,0.0619703,-0.408386,0.000488281
204,3.31408,3.46145,-3.31468,0.112975,-0.257959,0.259942,0.000488281
205,0.150164,-0.0935311,0.693838,0.659373,-0.00779063,-0.536521,0.000488281
206,-0.551405,0.0547289,0.793172,0.116421,0.128581,0.639502,0.000488281
207,0.370988,0.228104,-0.243553,-0.11227,-0.166988,0.122729,0.000488281
208,-0.834914,-1.54365,1.50868,0.0321977,-0.462384,-0.273059,0.000488281
209,-0.243779,0.159499,0.109763,0.249383,0.0996958,-0.450483,0.000488281
210,1.16987,-0.543961,1.67902,-0.0296289,0.0307644,-0.139819,0.000488281
211,-0.148494,-0.13792,-0.421272,-0.779246,-0.237273,0.330669,0.000488281
212,0.125149,0.329298,-0.263855,0.118191,-0.81098,0.683114,0.000488281
213,0.0851947,1.25289,0.781296,-0.398205,0.0189612,0.480589,0.000488281
214,-0.0541892,0.0948409,-0.444683,0.175411,-0.014252,0.816088,0.000488281
215,0.497673,-0.787258,0.383511,0.246146,0.314019,-0.0416027,0.000488281
216,-0.445373,0.587073,-0.450003,-0.237661,0.255772,0.181383,0.000488281
217,0.177464,0.69454,0.087836,0.364969,-0.36171,0.168765,0.000488281
218,0.159047,0.065766,0.305893,-0.454911,-0.713131,-0.15103,0.000488281
219,0.644343,-0.229021,-0.730176,-0.572451,-0.146965,-0.541645,0.000488281
220,0.448496,-0.418398,0.175912,-0.351329,0.460043,-0.0218422,0.000488281
221,0.288056,0.263433,-0.316843,0.311734,-0.471084,0.836403,0.000488281
222,0.50214,-1.11635,-5.17715,-0.30301,0.150382,-0.028403,0.000488281
223,-0.668769,0.396592,0.66753,0.604771,-0.36402,-0.285345,0.000488281
224,0.0373676,0.436939,0.399256,-0.0359296,0.13905,-0.463451,0.000488281
225,-0.190749,0.0362431,-0.78894,0.302948,-0.0613251,0.258645,0.000488281
226,-0.345065,0.154068,-0.0634555,-0.234488,0.4572,-0.00344377,0.000488281
227,-0.160515,-0.185569,-0.0707046,-0.70396,-0.705752,0.569125,0.000488281
228,0.0286264,0.162896,-0.51794,-0.226262,-0.222814,-0.760572,0.000488281
229,0.698198,-0.34294,-0.554645,-0.847531,-0.0206061,-0.500887,0.000488281
230,1.45067,0.253459,-1.33512,0.219402,-0.207178,-0.417792,0.000488281
231,-0.150353,1.49876,0.809336,-0.279275,-0.0247013,-0.221629,0.000488281
232,-7.45992e-05,0.851259,-0.16357,0.33211,-0.0722735,0.0515229,0.000488281
233,0.293248,0.064018,-0.110824,-0.685317,-0.0486824,-0.302657,0.000488281
234,-1.09216,-0.250103,0.41213,0.218598,-0.918031,0.276631,0.000488281
235,-0.152545,-0.0285897,0.917966,-0.227771,-0.121739,0.107178,0.000488281
236,-0.331226,0.414835,-0.0821071,0.0216462,0.151866,0.746699,0.000488281
237,0.0223917,0.326475,-0.777255,-0.099574,0.127458,-0.201901,0.000488281
238,-0.777492,-3.29894,1.71586,0.225223,-0.119986,0.397477,0.000488281
239,0.425145,0.0871657,0.0112997,-1.09915,-0.353361,-0.478075,0.000488281
240,0.703104,-0.133598,-0.339026,0.565374,0.320753,-0.342476,0.000488281
241,0.265071,-0.314732,-0.396954,-0.656527,0.264253,-0.351315,0.000488281
242,0.321769,-0.259228,0.236553,0.53379,0.55564,-0.170245,0.000488281
243,0.132707,-1.02965,0.570849,-0.398385,-0.658115,0.305317,0.000488281
244,-0.110889,-0.108724,0.309161,1.30023,0.167126,0.243185,0.000488281
245,0.422509,-0.222371,-0.104938,0.238429,0.627913,0.0715773,0.000488281
246,0.196433,-0.141982,0.192558,0.178599,1.04629,-0.165396,0.000488281
247,0.0915534,0.368588,-0.250467,-0.496669,0.124048,0.0199667,0.000488281
248,-0.295168,0.0287657,-0.537258,0.196541,0.477199,-0.619998,0.000488281
249,0.730101,-0.893902,0.267982,0.120241,0.37445,0.219932,0.000488281
250,-0.601114,0.28099,0.199521,0.360297,0.174633,-0.816245,0.000488281
251,-0.270497,0.441194,0.699604,-0.297348,0.126602,0.488726,0.000488281
252,0.0244788,0.100537,-0.0181585,-0.202322,-0.440287,-0.432418,0.000488281
253,-0.134923,-0.0378086,0.099462,0.746153,-0.796593,0.877143,0.000488281
254,0.581148,0.405364,1.59742,-0.219417,0.0618494,-0.368837,0.000488281
255,-3.70896,1.03355,4.34675,-0.170812,-0.115656,-0.452789,0.000488281
256,-0.0840372,-0.232792,-0.0126124,-0.280127,-0.680253,0.373888,0.000488281
257,0.118022,0.0140524,0.151329,0.182401,0.116592,0.572317,0.000488281
258,-0.585702,-0.247414,-0.800538,-0.160884,-0.0350505,-0.378497,0.000488281
259,0.127451,-0.157134,1.37634,-0.543602,0.0792381,0.00163929,0.000488281
260,-0.923445,0.0905267,-0.437666,-0.613872,0.0847448,-0.148197,0.000488281
261,1.05485,0.609005,0.114007,0.240601,0.483337,-0.268458,0.000488281
262,-0.397056,0.0286013,-0.6309,0.0734994,0.731356,0.549883,0.000488281
263,0.230723,2.25796,-0.640558,-0.175772,-0.347021,-0.171191,0.000488281
264,-2.36247,-2.03557,0.341896,0.00163679,0.128655,0.165005,0.000488281
265,0.00978001,-1.04732,-0.397959,0.375355,0.392613,-0.291402,0.000488281
266,-0.50619,-0.920907,0.901057,0.0742224,-0.524205,0.454095,0.000488281
267,0.710908,-1.68245,-1.48574,0.111342,0.0780667,0.0117392,0.000488281
268,-0.335318,-0.108366,0.0303761,0.181666,-0.767475,-0.889527,0.000488281
269,-0.522158,0.341704,-0.956358,-0.13289,-0.580296,0.289305,0.000488281
270,-0.109548,0.542851,0.960301,0.267456,-0.533448,0.114972,0.000488281
271,0.299982,0.0276472,0.450594,-0.754509,-0.23868,0.391706,0.000488281
272,1.17823,1.46563,2.01516,-0.0201288,0.105215,0.35471,0.000488281
273,-0.515605,0.0980615,-0.382336,-0.344867,0.133909,-0.456837,0.000488281
274,0.00236905,0.605399,0.509072,0.148028,-0.287254,-0.69522,0.000488281
275,-0.08958,-0.0693833,-0.0689294,0.811895,0.16529,-0.39874,0.000488281
276,-0.025961,0.332502,0.283717,-0.104602,-0.297262,0.327533,0.000488281
277,0.150171,-0.582916,1.09932,-0.271186,-0.150192,-0.29734,0.000488281
278,0.863823,1.0868,-0.102122,0.0332075,-0.299454,0.0947357,0.000488281
279,-0.188186,-0.473222,0.191087,0.0647924,0.409603,-0.924095,0.000488281
280,-0.0756017,0.498412,0.201852,0.0260889,0.778503,-0.212608,0.000488281
281,0.819091,0.0585748,-0.292912,-0.0880019,-0.503542,-0.650501,0.000488281
282,-0.0146975,-0.211689,0.206988,0.929121,0.0188115,-0.21361,0.000488281
283,-0.555778,0.0371281,-0.032039,0.0957379,-0.345125,-0.151898,0.000488281
284,0.110872,-0.263703,-0.298334,-0.120192,0.280577,-0.222484,0.000488281
285,-0.933761,-0.288451,-0.870882,-0.332231,0.390618,-0.434089,0.000488281
286,-2.47329,-2.77364,-1.32484,-0.0837357,-0.245632,0.219311,0.000488281
287,0.0832895,0.0433619,0.315913,-0.0172934,-0.582333,-0.206379,0.000488281
288,0.343642,1.04025,0.687848,-0.0971989,0.280053,0.0837569,0.000488281
289,-0.00959315,0.803992,-0.499701,0.0997892,-0.450491,0.347101,0.000488281
290,-1.10031,-0.460685,-0.305177,-0.547912,0.466435,-0.0750017,0.000488281
291,3.07975,-3.98311,2.85544,0.000704581,-0.143116,0.301403,0.000488281
292,0.317501,-0.272005,-0.643798,0.623905,0.821122,-0.17166,0.000488281
293,0.111361,0.659772,-0.116417,0.143785,0.528806,-0.135213,0.000488281
294,0.631683,0.0489005,0.292715,0.0205487,0.270687,0.132071,0.000488281
295,0.37395,0.357988,-0.871224,0.509799,0.034034,-0.384047,0.000488281
296,1.02823,-0.488806,1.22442,-0.595297,0.424085,-0.00171981,0.000488281
297,0.265658,-0.313026,0.675649,0.230635,0.508906,0.641313,0.000488281
298,-0.455491,-0.349355,-1.6113,-0.22522,0.250397,-0.033411,0.000488281
299,1.34122,-1.17793,1.48247,-0.321492,0.168846,-0.103469,0.000488281
300,0.0513317,-0.138967,-0.245926,0.0746116,-0.868864,-0.232432,0.000488281
301,1.16479,0.277851,0.316304,0.488012,-0.13261,-0.381084,0.000488281
302,-0.889542,-0.378766,1.10176,0.0965475,0.132085,-0.110674,0.000488281
303,-0.65591,-0.0188808,0.408697,-0.384216,0.741505,-0.520592,0.000488281
304,0.186911,0.326474,-0.220267,0.363568,0.258964,-0.293299,0.000488281
305,0.779007,-0.36219,0.341843,0.157722,0.436248,0.545277,0.000488281
306,-0.25624,-1.5979,0.361187,0.226064,0.544608,0.148816,0.000488281
307,0.188842,0.0655549,0.469015,0.193428,0.805175,-0.135834,0.000488281
308,0.200063,0.819295,0.742464,0.0590376,0.395686,0.0723158,0.000488281
309,0.410168,-0.130488,0.0857125,0.32568,-0.194132,-0.18472,0.000488281
310,-0.519954,-0.468708,-0.542043,0.334174,0.14569,-0.26771,0.000488281
311,0.85082,0.589328,-0.915647,0.226698,-0.0929701,-0.768006,0.000488281
312,-0.128654,0.169428,-0.396482,0.941063,0.24722,-0.250978,0.000488281
313,-9.47564,3.12565,3.34283,-0.0477136,0.114579,-0.0293632,0.000488281
314,0.947892,0.306942,0.291004,0.457591,-0.0245142,0.630374,0.000488281
315,-0.225216,0.187244,-0.347783,0.159836,-0.205477,-0.182398,0.000488281
316,0.56072,-0.672515,0.593778,0.75872,-0.4365,-0.550218,0.000488281
317,-0.0119809,0.84161,0.184716,-0.526373,0.631019,-0.670214,0.000488281
318,-0.163533,0.656764,0.661226,0.277992,0.247128,-0.301436,0.000488281
319,-0.0901661,0.587366,1.40837,0.322259,0.751696,0.0697442,0.000488281
320,-0.28277,0.0574526,0.309009,-0.999244,0.308626,0.424224,0.000488281
321,0.158222,-1.30774,1.00734,0.00348745,0.181772,0.111133,0.000488281
322,0.35169,0.766611,0.228844,-0.316711,-0.524008,-0.693628,0.000488281
323,0.0362873,-0.126266,0.0556316,-0.0909775,-0.217064,-0.480336,0.000488281
324,-0.430501,0.212396,-0.359521,-0.712385,-0.00565422,0.0143131,0.000488281
325,-0.611157,-0.252603,-0.532012,-0.109251,0.505296,-0.551587,0.000488281
326,0.272891,0.401266,-0.632519,0.294256,-0.469799,0.575791,0.000488281
327,-4.94277,8.75474,-1.16025,0.11982,-0.0402218,-0.0884269,0.000488281
328,-0.435633,-0.235054,-0.287723,0.510913,0.47482,-0.703911,0.000488281
329,0.269024,0.168046,-0.389251,0.232415,0.508729,0.552101,0.000488281
330,0.513564,-0.542905,0.377118,-0.368003,0.144415,-0.265531,0.000488281
331,-0.249127,0.196841,0.117262,-1.24295,-0.0968954,0.584123,0.000488281
332,0.362072,0.495062,-0.0836411,-0.62969,-0.237072,0.645741,0.000488281
333,-0.269475,0.0524702,0.201425,-0.202551,-0.159738,0.536055,0.000488281
