id,x,y,z,vx,vy,vz,m
1,1.3379021160829987E-10,6.259677368685696E-9,0.0,-4.996785429178389E-10,1.3378810713619382E-10,0.0,0.999999999
2,0.8662097885254926,-0.4996773624260262,0.0,0.49967854241816057,0.8662118929975904,0.0,1.0E-9
